Star, C_Value, S_Value, Score 
103 6.159999999999851 -0.0005491496280972005 0.11137978659156679 
104 -21.5 -0.0003219087755434818 0.10849418685973217 
105 -14.0 -8.436842009566277e-06 0.09899833435713191 
106 -13.0 0.0006444849734000976 0.11297044486578384 
108 -21.5 0.0001456082697409772 0.17900488801345069 
110 -8.5 -0.00040508377307454783 0.3210863633353047 
112 -8.5 0.0004286752134578122 0.11822529791871367 
113 -28.0 -0.00012739934077418417 0.08669897983008183 
114 -9.5 0.00038683335841658054 0.11057027059602328 
116 59.50999999999981 -0.00020337101857037418 0.0848290656845233 
117 59.50999999999981 -0.000154305351989741 0.18255564344755248 
118 -13.0 0.00022180335403139816 0.1360273855059379 
119 -15.5 0.0001910139296488912 0.07682178433788889 
120 -30 0.000827884465168473 0.2627546812873633 
