star,Score
10191,0.45890452351027483
10406,0.6097849744641933
10472,0.49466831549941703
10649,0.49972365233204247
10671,0.5859826198948928
10678,0.4952276427526255
11658,0.5128296740361274
11665,0.49897470088572116
13535,0.398708219742584
13545,0.840160570420489
13552,0.5412880793520968
13648,0.45821417866227776
14168,0.40884304133974886
14188,0.3406091167795053
14201,0.3674101704140836
14202,0.3487741624590899
14215,0.3630757461147033
14218,0.36205884519637355
14596,0.355989792304862
14808,0.3631067132603688
19749,0.47977016441788983
19754,0.34582340105059084
19772,0.37211642446309523
19773,0.48020308562434216
19777,0.36513200484448305
19779,0.4841967054842703
19782,0.4399534207993787
19786,0.417664493913434
19788,0.4064923824394392
19789,0.43614903356053236
19792,0.3578190709371958
19793,0.41956698535001846
19801,0.36983942621962757
19805,0.440135588103108
19806,0.3822308886485195
19811,0.4564706593599932
19813,0.46223120836487075
19815,0.38416923728403507
19816,0.3693467609227133
19819,0.32552301509520437
19820,0.35303072879283104
19821,0.6441152860481307
19834,0.5864809953793176
19836,0.3872942530012077
19837,0.7327951317501471
19839,0.4538640841195767
19840,0.43930087300164666
19845,0.5344927174351894
19850,0.39724927240878094
19853,0.5050986661057413
19856,0.3774403125994552
19858,0.5074830740898784
19861,0.350405097013215
19866,0.5514009108042376
19870,0.48492990616275383
19875,0.479713115404301
19882,0.8574795392019425
19883,0.3612235807268746
19898,0.43038390474774624
19899,0.340156847223042
19902,0.9545428546510338
19906,0.38516093975472626
19911,0.42617547772333814
19914,0.3860199786102724
19921,0.8039347043353677
19924,0.5280979090449479
19926,0.3712038064540956
19927,0.5056283945800475
19929,0.4690180571047927
19932,0.562483724330681
19936,0.4866622015352896
19940,0.35508259123427643
19947,0.3829056718045552
19949,0.3875379448689346
19973,0.36252214043457703
19976,0.6720205069210573
19986,0.44353184175981947
19988,0.6419583065005285
19990,0.3613157501999861
20000,0.5378439454884764
20006,0.35151122068626306
20010,0.3785845565125181
20016,0.5478174023688585
20017,0.4063330194924557
20024,0.3610130664473766
20026,0.35669610538206303
20030,0.36255362693433035
20031,0.43791320040264986
20042,0.41433761652771134
20043,0.36659477100661186
20045,0.3979653366446229
20047,0.3750649306622519
20048,0.35429956287999764
20053,0.40101611319187425
20055,0.5529966609834593
20061,0.3583549379647499
20064,0.3723166421245798
20066,0.4158526983166685
20071,0.40823195424445924
20072,0.40672652479515564
20075,0.35038259440622216
20087,0.42334591455105475
20090,0.36204157940512477
20093,0.35973597690934833
20095,0.3790565813064933
20096,0.4980899867578242
20099,0.569995976322243
20104,0.6501404629283515
20106,0.5332376225304126
20109,0.5905537506431198
20116,0.35629173192491753
20124,0.41911042777442886
20126,0.3755893218046111
20130,0.37829377060520547
20141,0.3637984788678145
20144,0.41955889026440446
20146,0.4912939123418077
20147,0.35656200275086086
20149,0.3544838464627661
20154,0.3692223915834841
20158,0.46212754862205213
20165,0.616417595025722
20169,0.3487111572821442
20175,0.4052007752889325
20176,0.6151143872485884
20177,0.37248676876049525
20178,0.3799827231796325
20179,0.4253075584041943
20180,0.3544938458363072
20182,0.3721276637230038
20187,0.4155396734092808
20189,0.4352005480016761
20190,0.3661918443489836
20199,0.391111601563647
20211,0.4093995903146053
20215,0.3519146330683039
20243,0.35039559848001484
20256,0.3835285907831545
20257,0.3649505910880641
20258,0.7728172091412469
20259,0.3430908802518095
20262,0.3771746495037412
20263,0.34315809496415556
20269,0.5060221654263046
20270,0.7391017798393472
20273,0.4223133503000032
20276,0.3422592755585461
20283,0.35825883043602286
20285,0.5532880032624258
20287,0.35931213006271284
20288,0.7213545570752178
20293,0.3645630129226975
20294,0.35683311817429203
20296,1.163552175864548
20301,0.367420818664233
20303,0.4270782307791823
20307,0.3609294727396952
20313,0.3802825845468749
20327,0.542951530112503
20334,0.3367157871160504
20341,0.33003505804801453
20347,0.4423035996159488
20349,0.4067882840774368
20351,0.35775701216873085
20353,0.4318061989781901
20358,0.7273960133627093
20384,0.3345596630020897
20388,0.4838873139607069
20395,0.6886028605610718
20404,0.4409567442639941
20407,0.4471299012983199
20424,0.3836662807155389
20425,0.4594991904808754
20426,0.351871736795267
20427,0.3537077585204251
20507,0.416867500368146
20546,0.4477122081060978
20596,0.40431350899843366
20622,0.3795310395641392
20684,0.3810695289073018
20755,0.4160928129924939
20759,0.3380273751801071
20761,0.39564566417341623
20765,0.348967802256139
20777,0.4309325405014207
20779,0.3794063671126106
