star,Score
12780,0.23699134117670412
13073,0.14297759063126533
14201,0.07811310128572906
14202,0.08422950261522458
14596,0.07910200552900412
19749,0.23338586392676822
19750,0.14269350888565727
19759,0.17193854441805537
19761,0.13824812513341186
19775,0.1712420850061454
19782,0.23573936801718778
19789,0.18210115464542972
19792,0.07777073767704512
19800,0.23155180968277486
19805,0.19204540616710125
19806,0.09335576721471203
19810,0.264962327306081
19819,0.09472669718041983
19827,0.23612508829226647
19832,0.24051394369685541
19834,0.35291021327201877
19839,0.20878706090248803
19841,0.06803500981165893
19845,0.3160183174269345
19849,0.139062426733301
19853,0.23453775855815512
19855,0.21333942229645061
19861,0.06650562658010845
19866,0.3196613196639219
19870,0.24115392186845838
19877,0.3428144554180686
19883,0.0905096447513884
19884,0.1367201935401803
19899,0.07767381994287162
19902,0.8572158099621184
19927,0.26666273566109594
19938,0.28528100920443034
19948,0.07266151737596308
19951,0.46786881418237813
19957,0.07149594616887538
19976,0.4707762987250395
19986,0.2238899170097409
19988,0.46119805317094514
20000,0.298882826947835
20016,0.3174163263919104
20017,0.10551668374431271
20024,0.0940540993398467
20026,0.07910316516952019
20030,0.09259347078473561
20048,0.0683231104517385
20053,0.1696817793175486
20061,0.12573308275839962
20064,0.08749875363648695
20067,0.2863799201009203
20073,0.07247273239310643
20075,0.0766369981566813
20093,0.08598058963189478
20095,0.09866525282617286
20097,0.3473743425986308
20105,0.07086863975080293
20124,0.14410035340631078
20125,0.14479031246106813
20126,0.16913500446501842
20130,0.10671787281375857
20141,0.13479477059161088
20151,0.22868500429489558
20154,0.13539692726764266
20173,0.28816188110664837
20175,0.13414737431243598
20176,0.4073940323632908
20179,0.17541198640382427
20189,0.22320579364411589
20215,0.06776554424449416
20243,0.08552548203696837
20253,0.06641910427590804
20259,0.08701726707339245
20262,0.14448143470481334
20267,0.058447671583475254
20285,0.3472051697268096
20293,0.10942995724194213
20301,0.09070162555388453
20313,0.08831838670420053
20327,0.31417850817497
20346,0.05780348236462808
20347,0.17292921985345644
20351,0.103426305426994
20362,0.2950447517880456
20370,0.1765792068332999
20373,0.1535980792600253
20407,0.19637242790203535
20426,0.06992406584919382
20427,0.07392091633483129
20526,0.17566649278179336
20577,0.23168302459866158
20715,0.2348668164394905
20755,0.14578592840522864
20765,0.08971410752480737
20771,0.1318323978051019
20786,0.06745198485095688
20788,0.2411984341852485
20789,0.1480579726585842
20797,0.1696698943188308
20800,0.09546981221773841
20801,0.3427407480703469
20802,0.3360213686675584
20806,0.10838959185499449
20815,0.1543286164336056
20820,0.08405658185874026
20826,0.5000018874296894
20834,0.36117537695586444
20841,0.10300801413951603
20846,0.09659084505033322
20860,0.49279602156842056
20865,0.14787155869041796
20871,0.07556614107996142
20872,0.531424850851804
20882,0.25205954901959643
20896,0.1935030007249354
20899,0.24703004416350352
20902,0.4976558995620195
20911,0.14428605317463136
20913,0.3566468674479436
20914,0.20621319793049817
20925,0.13253753883628921
20930,0.4679037598359497
20940,0.15241411971561392
20945,0.11110248080865273
20950,0.18674147544217087
20954,0.2804903439231328
20962,0.14709947999756728
20982,0.1328915657966834
20983,0.13198281552640223
20989,0.09527062602244696
20994,0.1548860278633241
21006,0.1731265739562587
21012,0.10395994536853957
21044,0.06509174637506704
21048,0.06450316675463369
21053,0.07403409044306125
21055,0.0687898451675732
21065,0.11756713127038088
21067,0.06875101449473867
21071,0.09719415235922206
21072,0.0898371247965109
21079,0.3224474807327197
21080,0.08381606035278993
21084,0.09099924270296642
21090,0.08064307110866381
21097,0.10417363972336223
21124,0.07886525935670056
21131,0.1158693762306054
21144,0.08961248854290838
21150,0.05598598286853288
21154,0.11095594974905404
21155,0.0671520317732016
21157,0.06697093705190645
21158,0.13677740760307003
21177,0.254365922592972
21186,0.1651427031320877
21201,0.1675299780750488
21206,0.2520341906445237
21209,0.38475541560624643
21214,0.3091461912703831
21223,0.11639566534028939
21224,0.5709726082449206
21228,0.43001339365305347
21235,0.06554131072758543
21245,0.14334535257459485
21258,0.25031208712911585
21280,0.06748929326572406
21284,0.11376188008541405
21287,0.09874400609252353
21297,0.1030629142903069
21301,0.1077775207278572
21302,0.08675086418647726
21306,0.18498025236526872
21316,0.24235798602362377
21321,0.08425814315518558
21324,0.06979664159224197
21346,0.21790690329531115
21347,0.10276469075620781
21349,0.11063415803042276
21356,0.11905498091779908
21364,0.0760792638695983
21367,0.0848667281237172
21371,0.10686840342959242
21378,0.07423372390156521
21383,0.18740435741402706
21397,0.09440905714888771
21398,0.07211709665185784
21400,0.08829630144018003
21403,0.06841053408667991
21417,0.07135475406407807
21421,0.08551599060947174
21424,0.0893535320545966
21453,0.3066092035178311
21455,0.16499557096113296
21470,0.094679451731283
21475,0.06939839905126371
21478,0.44742660235646503
21484,0.08430949832734407
21494,0.19564857184713874
21495,0.0726566883847228
21515,0.3432900733320289
21516,0.20748532813724477
21522,0.2323422292245202
21524,0.180563065452126
21532,0.17505045044977233
21538,0.0834797752618081
21547,0.14987482441733035
21561,0.46509432769468034
