star,Score
20823,0.6000842412808399
22198,0.269001833227903
22848,0.5931823232139426
24291,0.5133212226010215
19791,0.5471708001339051
19796,0.46716211985290046
19876,0.33858642526678856
19880,0.17412014621560273
19890,0.2356668944555031
19904,0.26476591368217633
19905,1.4741956082141
19955,0.15769534547523978
19972,0.11305258737319714
20038,0.27665799001430125
20068,0.10803369117622823
20098,0.23311209283838333
20138,0.10189803988015855
20255,0.5403459563626334
20292,0.17863509977760075
20308,0.12349986051659284
20367,0.12508772822862524
20571,0.3836149133032172
20735,0.29605446629423066
20833,0.1982726230901723
20887,0.13331483336203082
20923,0.2949735441992401
20957,0.37426780401611326
21028,0.1276070524096786
21196,0.24935582384587276
21469,0.16639798811896211
21506,0.07768409271401576
21519,0.2605996210952759
21558,0.3383488676815192
21747,0.10932316522816915
21773,0.2386511834411599
21979,0.11457398498163451
22063,0.24955987322141013
22148,0.12939740668086808
22160,0.22132147649669123
22175,0.09190854336983308
22185,0.1848766511514147
22256,0.1626155953895015
22280,0.16725657677425265
22313,0.11941754657400729
22328,0.4336226681139471
22368,0.14165779690799868
22659,0.4165144518633731
22718,0.2922339126666841
22864,0.16683704507780528
22900,0.1612601207280879
23014,0.22825850046176474
23074,0.19165339199335044
23198,0.12848090644439653
23307,0.19341238943877745
23410,0.15673900509033395
23478,0.11949772610025441
23694,0.14845328644100675
23706,0.18988506411923273
23738,0.08522844193118256
23769,0.43719453702455324
23810,0.4656051915798077
23885,0.1295713136951232
23929,0.21669839094848073
23930,0.2605522250253904
23946,0.09281671312514422
24085,0.0900466154797971
24104,0.20581416097967806
24114,0.10105506404508872
24143,0.09686125701513625
24201,0.19794199268258902
24224,0.3544421037355547
24243,0.16977710066103915
24255,0.12254640687655761
24302,0.12525649068432218
24498,0.12169600941982704
24603,0.1949048065066382
24730,0.08751608327108758
24732,0.16738967375967853
24755,0.337204059288224
24962,0.09799084359509917
24993,0.10670859628319915
24997,0.09958081387701977
25002,0.09271218089880069
25008,0.11446231128804951
25035,0.21571525274542788
25037,0.12880815376959034
25041,0.22869696800073164
22044,0.37033974228342803
22052,0.41260151227807007
23939,0.40915256714607
24795,0.3318410632125915
25005,0.3574676230105058
