star,"C,S,Score Values"
20823,0.2883005466501755
22198,0.22806277789461757
22848,0.2763323411187041
24291,0.20391646952266168
19791,0.2672963036934335
19796,0.20626432971182299
19876,0.2782640658310467
19880,0.1772698005841314
19890,0.18503620631180281
19904,0.24462531152671646
19905,2.9689978638206496
19955,0.16873672460165806
19972,0.14196814318248416
20038,0.16497181747307904
20068,0.1427733907596643
20098,0.20558204046838643
20138,0.13276097879838114
20255,0.42323807157819954
20292,0.1865031739620809
20308,0.15486501693808863
20367,0.13539853753834225
20571,0.2645889820603401
20735,0.27255983477464496
20833,0.1946283171084508
20887,0.16714052245093666
20923,0.2690180850694644
20957,0.18070096332464028
21028,0.16342737166773685
21196,0.2337196354834664
21469,0.20382266128742982
21506,0.1281057359122409
21519,0.23256590943998984
21558,0.32401974279545337
21747,0.15249288742259753
21773,0.13217928359717004
21979,0.13057617677646025
22063,0.1946535862338922
22148,0.15244708104928778
22160,0.1988060214124162
22175,0.12382008044613402
22185,0.2001708290612999
22256,0.14333650323508662
22280,0.16583255117269843
22313,0.15255412065755963
22328,0.30820196248618476
22368,0.16413336354575012
22659,0.3798713094319246
22718,0.19370728162735695
22864,0.1613737154506163
22900,0.17257598004914043
23014,0.20516418870674374
23074,0.20222076738343586
23198,0.14172640253640298
23307,0.16079009496205304
23410,0.15075505058172092
23478,0.13161275175238477
23694,0.15148384376954377
23706,0.1695181035005569
23738,0.1112830072979672
23769,0.2009443203551437
23810,0.24355227099479873
23885,0.14829059207796502
23929,0.22892262798574026
23930,0.19071553181819748
23946,0.11122858082930867
24085,0.11182604396158267
24104,0.15177794252578117
24114,0.12905840580509134
24143,0.12843794130627742
24201,0.2019002207772983
24224,0.2757588289124855
24243,0.20005080200533512
24255,0.1432666522839276
24302,0.14615352300665646
24498,0.14484124064422615
24603,0.18859224734783636
24730,0.13034493699755714
24732,0.18329217888678834
24755,0.263237411043702
24962,0.13792270876871868
24993,0.1274566785365105
24997,0.14592426503375122
25002,0.12080225989488809
25008,0.15092669366827502
25035,0.18032166278960068
25037,0.14460714126928162
25041,0.15166400121961016
22044,0.17302895615577038
22052,0.1846740760542483
23939,0.20874743135816604
24795,0.2998468904260988
25005,0.2778412068234969
