star,"C,S,Score Values"
19971,0.11674038336082933
20027,0.0843986748106059
20232,0.10908202516469075
20279,0.11198950362477651
20339,0.069266562386154
20352,0.07379987602166561
20369,0.09854051422905455
20379,0.05777088017410885
20403,0.08828170675694405
20443,0.11573826663838035
20799,0.15390458258480552
20811,0.0511222360538418
20890,0.06686714699572226
20903,0.033638216753138925
20968,0.09008740256777656
21011,0.28530898020634476
21304,0.11205730369820274
21544,0.11567806739554334
21549,0.11804188380834328
21555,0.03234361975072948
21565,0.04165542163325343
21566,0.059669415640960996
21570,0.06545975847521096
21572,0.07406171409194283
21589,0.19617609308490705
21649,0.06866933828039441
21676,0.12598173582389624
21685,0.08629583106293962
21690,0.08426134115146187
21733,0.1525544066405708
21859,0.065785461006519
21864,0.08307261139382394
21907,0.15315399782079453
21930,0.0719244833151529
21945,0.05140498008355911
22576,0.08988310267139396
22592,0.09005849507223244
22768,0.18850740213686995
22779,0.08246396101217188
22781,0.08260723620051144
22837,0.08722052644797691
23248,0.10315072704441043
23425,0.12210694920298044
23434,0.11464322514611858
23439,0.05537285248321708
23595,0.12452277831093184
23597,0.12038373654401355
23654,0.08203134997816469
23677,0.19437807026537587
23797,0.1710557496228513
23807,0.15983684516133526
23918,0.10481784027641494
23932,0.09517284052822518
23945,0.07218693642473394
23965,0.07423733490393493
23974,0.06727877188512046
24007,0.07340273100186971
24067,0.09654768293070616
24092,0.13357444919458064
24395,0.0640720732393436
24461,0.1057770491340123
24483,0.05855728372846645
24510,0.13145702768747364
24545,0.09314231614627445
24568,0.06888370058078
24627,0.25695910144778045
24764,0.09590636498125055
24820,0.0869637993965704
24824,0.130367215586821
24926,0.04377355842798054
24935,0.1465901581234006
24953,0.1049952076515661
21031,0.30451468655140973
21813,0.08485346192018609
22159,0.16270956932457714
23627,0.10763770983866922
19798,0.14573224033174045
19842,0.061902372936964996
19846,0.06578107555022657
19943,0.05364076348773623
20103,0.05973023955740474
20268,0.10163118894143544
20290,0.04331752908405366
20291,0.037946527572182
20310,0.05527604421983421
20312,0.051706545946209756
20320,0.04165405544931668
20330,0.092816306906341
20502,0.3754123749677405
21069,0.033838091924729266
21174,0.07170396348737898
21188,0.09412321778252618
21255,0.12006558226831893
21264,0.13981049139768625
21303,0.07263683007348919
21305,0.03401693139912083
21308,0.03197026875269914
21323,0.03918627833341068
21338,0.044734529848609
21350,0.13754034542252488
21466,0.08795089417196673
21474,0.03768238367303802
21489,0.047574388776508776
21508,0.06251144467988355
21523,0.07523766433524769
21588,0.041856013491447686
21600,0.10469986007842985
21677,0.11661696020125173
21719,0.1197547405230346
21729,0.04434158870876306
21821,0.03346569513817797
21858,0.033876967146225394
21878,0.07265814598744649
21879,0.07623811149248633
22009,0.038539746876452244
22019,0.03835783248697355
22020,0.06174278292525406
22054,0.06377249601062085
22099,0.056870869405742354
22117,0.07404408692757425
22199,0.16594535274379033
22549,0.056831790030335956
22561,0.09572776048254521
22569,0.03654290749198129
22579,0.03426486547292308
22601,0.0727695925826694
22602,0.04558573937187517
22603,0.06321390140773712
22847,0.07088936343325511
22855,0.1230630961259358
22935,0.09309172705041231
22947,0.09667431976487381
22982,0.051413367559824424
23261,0.09487410735842768
23279,0.09394399780415871
23312,0.05524059619174185
23529,0.06080255840575712
23566,0.17603870630099597
23596,0.0317387877103667
23663,0.06261849914559198
23693,0.038745723472810946
23953,0.1513954019437201
24035,0.08509825544068213
24045,0.0379421018407642
24051,0.062478159992119316
24100,0.13619666710764342
24122,0.06320579774352095
24233,0.028921465583562737
24339,0.041160723742536806
24696,0.07341336652869697
24740,0.11051421551317336
24742,0.11866003120411572
24744,0.06439201639268573
24896,0.12426874299257566
24898,0.04699432466012695
20390,0.16264970062415596
20867,0.07505022765312343
24013,0.10152821974162521
20492,0.9862214476176407
20558,0.3503818385540193
20083,0.0970850010305341
