star,"C,S,Score Values"
19971,-0.00017168701107713174
20027,0.00015330409950866443
20232,-0.00012508485422901947
20279,0.000555154411304868
20339,8.977246978236379e-05
20352,0.0002205849557568319
20369,-0.00014023814365648102
20379,0.00013390001763243138
20403,-3.2452892627554317e-06
20443,0.00036278622353571943
20799,0.0003440620703560846
20811,8.311723024132629e-05
20890,-5.9229421890415776e-05
20903,0.0001698450159135537
20968,-4.3740791124730353e-05
21011,-0.0007213812468078465
21304,0.00010893414311588843
21544,0.00018092768202220073
21549,0.00019121925013691887
21555,-6.370062851853152e-05
21565,0.00027072890601302575
21566,0.00019053903971955093
21570,1.1862322704663572e-05
21572,-0.00015361342879378567
21589,7.962767672021836e-05
21649,0.0001068437763111895
21676,0.0002421601069209668
21685,8.847578600242745e-05
21690,3.6432373816884056e-05
21733,2.0208831733264476e-06
21859,8.071617139216651e-05
21864,2.3004737510916784e-05
21907,0.00023606624145725542
21930,-2.3371472622137502e-05
21945,0.0001829346842883982
22576,5.613568286153242e-05
22592,0.00013924315081401475
22768,-0.00023667287572706427
22779,0.00012102302661972086
22781,5.3024226213150357e-05
22837,0.0002511029788446487
23248,-1.534547532568365e-05
23425,-4.452597758836883e-05
23434,0.00033373874699308526
23439,0.00032655013090521494
23595,9.825502869062507e-06
23597,0.00022388652753571836
23654,0.00016451369740713
23677,-0.0007687222463882846
23797,-4.148987413038198e-05
23807,-4.6535444895353523e-07
23918,3.3800189591717713e-05
23932,0.00019917105382382243
23945,7.412164185992065e-05
23965,-2.65588055475734e-05
23974,-5.5624920688455645e-05
24007,0.00018202623285831584
24067,0.00011859174588704221
24092,0.00024099211486184685
24395,0.00014665821615648754
24461,5.32626931138423e-05
24483,5.851752435099395e-05
24510,0.00027849245706843657
24545,7.33013617220159e-05
24568,-5.948551685651263e-05
24627,0.00012964533990424598
24764,0.00017732398961486543
24820,-5.915111210620617e-05
24824,-0.00011079947200038373
24926,0.000562498918490072
24935,0.0001928480481731243
24953,0.0003098919270120799
21031,0.00038258467079697607
21813,0.00019146365950161237
22159,0.000292264067383161
23627,0.00027918854296441696
19798,0.0006196085457218851
19842,4.233683178611397e-05
19846,4.714179711860626e-05
19943,-4.180182195028556e-05
20103,-3.889751200980703e-05
20268,-0.00013779284083992652
20290,0.00011701197188080146
20291,0.00017232978842508806
20310,0.0001779153483504832
20312,0.00025964431386824304
20320,0.00011295712327096403
20330,0.0003945780009501446
20502,0.0006277995611001282
21069,3.8510247169768494e-05
21174,6.0069791492896665e-05
21188,0.00032137488662960397
21255,2.8386208638484292e-05
21264,0.00019432233377771283
21303,-5.417540657837481e-05
21305,0.0002045455631834239
21308,0.00016019892638479284
21323,0.0002636008581911334
21338,4.30526833108258e-05
21350,-0.00017533793393190308
21466,0.0001998510686719707
21474,0.00026577448978546553
21489,0.00010307296347056126
21508,0.00018038963053389483
21523,0.00033034188174459986
21588,0.00013101791126035242
21600,-3.0991611181968495e-05
21677,1.3288286406681058e-05
21719,-0.00044648174674072273
21729,9.669096141605758e-05
21821,0.00019204197217137858
21858,0.0002567364559154799
21878,-3.467953936867545e-05
21879,6.395006629348118e-05
22009,0.00023408672516158366
22019,0.00012172056700119515
22020,-0.00014171925666084644
22054,-3.725901470115608e-05
22099,0.0002038010626837891
22117,-0.0001645386714497465
22199,0.0004221516616857976
22549,9.252639000092067e-05
22561,-4.42729058582713e-05
22569,0.00016861569590942177
22579,0.00010459793984445048
22601,-7.637883877009894e-05
22602,0.0002288830030876678
22603,7.931455466942799e-05
22847,0.00010583892463982534
22855,1.606815461276421e-05
22935,0.0003271851296981913
22947,7.100244896120146e-05
22982,0.0003175288976701491
23261,0.00010190504174210354
23279,0.00011180358166890304
23312,0.00024041930967612282
23529,-5.2554107673606805e-06
23566,-9.618464468825452e-05
23596,6.694697611783675e-05
23663,0.0001467257853027948
23693,0.00013594482487160666
23953,-6.842656288000488e-05
24035,3.426070829954319e-05
24045,0.0003169526331498519
24051,0.00038103341486669863
24100,7.328892325511274e-05
24122,7.254760520579689e-05
24233,0.00016372206701181438
24339,0.00010883431892762203
24696,4.354732404854625e-05
24740,3.660321739864858e-05
24742,-4.787879112322764e-05
24744,6.759756905201213e-05
24896,-0.00022562800331114906
24898,8.079067161245214e-05
20390,0.0004633258889883717
20867,-0.00019297333284751088
24013,9.297665236802298e-05
20492,-0.0038859436607844044
20558,-6.919862609221184e-05
20083,-0.0002333276437759043
