star,"C,S,Score Values"
19971,0.0023856758101549625
20027,0.002710666920740759
20232,0.002432277967003075
20279,0.0031125172325369623
20339,0.0026471352910144583
20352,0.0027779477769889266
20369,0.0024171246775756133
20379,0.002691262838864526
20403,0.002554117531969339
20443,0.002920149044767814
20799,0.002901424891588179
20811,0.0026404800514734207
20890,0.0024981333993416787
20903,0.002727207837145648
20968,0.002513622030107364
21011,0.001835981574424248
21304,0.002666296964347983
21544,0.002738290503254295
21549,0.0027485820713690134
21555,0.0024936621927135628
21565,0.00282809172724512
21566,0.0027479018609516456
21570,0.002569225143936758
21572,0.0024037493924383086
21589,0.0026369904979523127
21649,0.002664206597543284
21676,0.0027995229281530614
21685,0.002645838607234522
21690,0.0025937951950489786
21733,0.002559383704405421
21859,0.002638078992624261
21864,0.002580367558743011
21907,0.00279342906268935
21930,0.002533991348609957
21945,0.0027402975055204927
22576,0.0026134985040936268
22592,0.0026966059720461093
22768,0.00232068994550503
22779,0.0026783858478518154
22781,0.002610387047445245
22837,0.002808465800076743
23248,0.002542017345906411
23425,0.0025128368436437257
23434,0.0028911015682251797
23439,0.0028839129521373093
23595,0.002567188324101157
23597,0.0027812493487678128
23654,0.0027218765186392243
23677,0.00178864057484381
23797,0.0025158729471017123
23807,0.002556897466783141
23918,0.002591163010823812
23932,0.002756533875055917
23945,0.002631484463092015
23965,0.002530804015684521
23974,0.0025017379005436388
24007,0.00273938905409041
24067,0.0026759545671191367
24092,0.0027983549360939414
24395,0.002704021037388582
24461,0.0026106255143459366
24483,0.0026158803455830883
24510,0.002835855278300531
24545,0.00263066418295411
24568,0.002497877304375582
24627,0.0026870081611363407
24764,0.00273468681084696
24820,0.0024982117091258884
24824,0.002446563349231711
24926,0.0031198617397221666
24935,0.0027502108694052187
24953,0.0028672547482441746
21031,0.0029399474920290707
21813,0.002748826480733707
22159,0.0028496268886152557
23627,0.0028365513641965116
19798,0.0031769713669539796
19842,0.0025996996530182085
19846,0.0026045046183507006
19943,0.002515560999281809
20103,0.0025184653092222876
20268,0.002419569980392168
20290,0.002674374793112896
20291,0.0027296926096571825
20310,0.002735278169582578
20312,0.0028170071351003374
20320,0.0026703199445030587
20330,0.002951940822182239
20502,0.003185162382332223
21069,0.002595873068401863
21174,0.0026174326127249912
21188,0.002878737707861698
21255,0.0025857490298705787
21264,0.0027516851550098073
21303,0.00250318741465372
21305,0.0027619083844155185
21308,0.002717561747616887
21323,0.002820963679423228
21338,0.0026004155045429205
21350,0.0023820248873001916
21466,0.002757213889904065
21474,0.00282313731101756
21489,0.0026604357847026558
21508,0.002737752451765989
21523,0.0028877047029766943
21588,0.0026883807324924467
21600,0.002526371210050126
21677,0.0025706511076387757
21719,0.0021108810744913716
21729,0.002654053782648152
21821,0.002749404793403473
21858,0.0028140992771475744
21878,0.002522683281863419
21879,0.002621312887525576
22009,0.0027914495463936782
22019,0.0026790833882332898
22020,0.002415643564571248
22054,0.0025201038065309385
22099,0.0027611638839158837
22117,0.002392824149782348
22199,0.002979514482917892
22549,0.0026498892112330153
22561,0.002513089915373823
22569,0.0027259785171415162
22579,0.0026619607610765448
22601,0.0024809839824619954
22602,0.0027862458243197623
22603,0.0026366773759015226
22847,0.00266320174587192
22855,0.0025734309758448587
22935,0.002884547950930286
22947,0.002628365270193296
22982,0.0028748917189022434
23261,0.002659267862974198
23279,0.0026691664029009974
23312,0.0027977821309082174
23529,0.002552107410464734
23566,0.00246117817654384
23596,0.0026243097973499313
23663,0.0027040886065348895
23693,0.002693307646103701
23953,0.0024889362583520895
24035,0.0025916235295316377
24045,0.0028743154543819462
24051,0.002938396236098793
24100,0.002630651744487207
24122,0.002629910426437891
24233,0.002721084888243909
24339,0.0026661971401597167
24696,0.0026009101452806405
24740,0.002593966038630743
24742,0.002509484030108867
24744,0.0026249603902841066
24896,0.0023317348179209456
24898,0.0026381534928445467
20390,0.0030206887102204663
20867,0.0023643894883845834
24013,0.0026503394736001173
20492,-0.0013285808395523098
20558,0.0024881641951398827
20083,0.0023240351774561903
