star,Slope
12780,0.0007000000000004405
13073,0.0010000000000004406
14201,-0.0002999999999995596
14202,-0.0004999999999995596
14596,-0.0005999999999995597
19749,0.0013000000000004408
19750,-0.0008999999999995598
19759,0.0009000000000004406
19761,-0.0002999999999995596
19775,-0.00019999999999955963
19782,0.0003000000000004404
19789,0.0005000000000004404
19792,-0.0005999999999995597
19800,0.0006000000000004405
19805,0.0009000000000004406
19806,0.00010000000000044038
19810,0.0008000000000004405
19819,-0.00119999999999956
19827,0.0015000000000004409
19832,0.0012000000000004407
19834,0.0013000000000004408
19839,0.0007000000000004405
19841,4.4037581740929976e-16
19845,0.0007000000000004405
19849,0.00010000000000044038
19853,0.0010000000000004406
19855,0.0011000000000004407
19861,-0.00019999999999955963
19866,0.0011000000000004407
19870,0.0007000000000004405
19877,0.0006000000000004405
19883,-0.0003999999999995596
19884,0.00020000000000044039
19899,-0.0006999999999995597
19902,-0.0009999999999995598
19927,0.001600000000000441
19938,-0.0005999999999995597
19948,-0.0004999999999995596
19951,0.00040000000000044037
19957,-0.0005999999999995597
19976,0.0009000000000004406
19986,0.001600000000000441
19988,0.00010000000000044038
20000,0.0015000000000004409
20016,0.0013000000000004408
20017,0.0006000000000004405
20024,0.00010000000000044038
20026,-0.0006999999999995597
20030,-0.00019999999999955963
20048,-0.0002999999999995596
20053,4.4037581740929976e-16
20061,-0.00019999999999955963
20064,-9.999999999955963e-05
20067,0.0009000000000004406
20073,-0.00019999999999955963
20075,-0.0003999999999995596
20093,-0.0004999999999995596
20095,0.0003000000000004404
20097,0.0012000000000004407
20105,-0.0004999999999995596
20124,0.0005000000000004404
20125,0.00020000000000044039
20126,0.00040000000000044037
20130,0.00020000000000044039
20141,0.0005000000000004404
20151,0.0010000000000004406
20154,-0.0002999999999995596
20173,0.00040000000000044037
20175,0.0005000000000004404
20176,0.0009000000000004406
20179,0.0006000000000004405
20189,0.0011000000000004407
20215,-0.0005999999999995597
20243,-0.0007999999999995597
20253,-0.0004999999999995596
20259,-0.0006999999999995597
20262,-0.0002999999999995596
20267,-0.0007999999999995597
20285,0.00040000000000044037
20293,-0.0002999999999995596
20301,-9.999999999955963e-05
20313,0.0005000000000004404
20327,0.0010000000000004406
20346,-0.0002999999999995596
20347,0.0009000000000004406
20351,-0.0004999999999995596
20362,0.0009000000000004406
20370,0.00040000000000044037
20373,-0.00159999999999956
20407,0.0011000000000004407
20426,-0.0004999999999995596
20427,-0.0005999999999995597
20526,-9.999999999955963e-05
20577,-0.00019999999999955963
20715,0.0009000000000004406
20755,0.0008000000000004405
20765,-0.0005999999999995597
20771,-0.00019999999999955963
20786,4.4037581740929976e-16
20788,0.0010000000000004406
20789,0.00020000000000044039
20797,0.0008000000000004405
20800,-0.0006999999999995597
20801,0.0013000000000004408
20802,0.0014000000000004408
20806,-0.0004999999999995596
20815,0.0007000000000004405
20820,-0.0006999999999995597
20826,0.0014000000000004408
20834,0.0012000000000004407
20841,4.4037581740929976e-16
20846,4.4037581740929976e-16
20860,0.00020000000000044039
20865,0.0003000000000004404
20871,-0.0004999999999995596
20872,-0.0002999999999995596
20882,0.0011000000000004407
20896,0.0010000000000004406
20899,0.0008000000000004405
20902,0.00010000000000044038
20911,-0.00019999999999955963
20913,0.001600000000000441
20914,0.00010000000000044038
20925,0.0007000000000004405
20930,0.0012000000000004407
20940,0.0009000000000004406
20945,-0.0002999999999995596
20950,0.00040000000000044037
20954,0.0014000000000004408
20962,0.0008000000000004405
20982,4.4037581740929976e-16
