star,Slope
12780,0.00260000000000044
13073,0.0006000000000004405
14201,-0.00019999999999955963
14202,-0.0005999999999995597
14596,-0.00119999999999956
19749,0.0029000000000004396
19750,-0.0003999999999995596
19759,0.001600000000000441
19761,0.0011000000000004407
19775,-0.0002999999999995596
19782,0.0010000000000004406
19789,0.0013000000000004408
19792,-0.0005999999999995597
19800,0.0006000000000004405
19805,0.002000000000000441
19806,0.0007000000000004405
19810,0.0006000000000004405
19819,0.0007000000000004405
19827,0.0014000000000004408
19832,0.0012000000000004407
19834,0.0023000000000004406
19839,0.001700000000000441
19841,0.0007000000000004405
19845,0.001800000000000441
19849,0.0005000000000004404
19853,0.001900000000000441
19855,0.002000000000000441
19861,4.4037581740929976e-16
19866,0.0025000000000004402
19870,0.001600000000000441
19877,0.0006000000000004405
19883,-9.999999999955963e-05
19884,0.0010000000000004406
19899,0.0005000000000004404
19902,0.0014000000000004408
19927,0.0024000000000004404
19938,0.002000000000000441
19948,-0.0003999999999995596
19951,0.001600000000000441
19957,-0.0004999999999995596
19976,0.0023000000000004406
19986,0.002000000000000441
19988,0.002100000000000441
20000,0.002000000000000441
20016,0.00270000000000044
20017,0.0007000000000004405
20024,0.00020000000000044039
20026,-0.00019999999999955963
20030,0.0008000000000004405
20048,-0.0007999999999995597
20053,0.0009000000000004406
20061,-0.0006999999999995597
20064,0.0007000000000004405
20067,0.00260000000000044
20073,-0.0002999999999995596
20075,-0.00119999999999956
20093,4.4037581740929976e-16
20095,0.001700000000000441
20097,0.0024000000000004404
20105,-0.0004999999999995596
20124,0.0013000000000004408
20125,-0.00139999999999956
20126,0.002000000000000441
20130,0.0011000000000004407
20141,-0.0002999999999995596
20151,0.001900000000000441
20154,-0.0004999999999995596
20173,0.0023000000000004406
20175,0.0011000000000004407
20176,0.0030000000000004394
20179,0.0022000000000004408
20189,0.001600000000000441
20215,0.0010000000000004406
20243,-0.0004999999999995596
20253,-0.00019999999999955963
20259,0.0015000000000004409
20262,-0.0002999999999995596
20267,0.001600000000000441
20285,0.001800000000000441
20293,-0.0008999999999995598
20301,-0.0005999999999995597
20313,0.00040000000000044037
20327,0.0023000000000004406
20346,-0.0002999999999995596
20347,0.002000000000000441
20351,-9.999999999955963e-05
20362,0.001900000000000441
20370,0.002000000000000441
20373,0.0003000000000004404
20407,0.0013000000000004408
20426,-0.0003999999999995596
20427,-0.0003999999999995596
20526,4.4037581740929976e-16
20577,-0.0008999999999995598
20715,-0.0002999999999995596
20755,0.0011000000000004407
20765,-0.0005999999999995597
20771,-0.0018999999999995602
20786,0.0012000000000004407
20788,0.002100000000000441
20789,0.001700000000000441
20797,0.0009000000000004406
20800,-0.0002999999999995596
20801,0.001900000000000441
20802,0.003700000000000438
20806,-0.00019999999999955963
20815,-0.0003999999999995596
20820,-0.0003999999999995596
20826,0.0023000000000004406
20834,0.0024000000000004404
20841,0.0003000000000004404
20846,0.0006000000000004405
20860,0.002100000000000441
20865,0.0007000000000004405
20871,-0.0004999999999995596
20872,0.002100000000000441
20882,0.001600000000000441
20896,0.001800000000000441
20899,0.002100000000000441
20902,0.0028000000000004397
20911,0.001700000000000441
20913,0.001700000000000441
20914,-0.00149999999999956
