star,values
10093,0.0026735425062028085
10094,0.003303026668899771
10097,0.0035588847771763406
10098,0.0048664053982916495
10099,0.00277716523457536
10101,0.004331723292773074
10102,0.0031482569326979587
10105,0.003575954375060148
10107,0.0027458090383615397
10112,0.0027924745656733073
10113,0.002853205273212705
10114,0.00321673811656843
10115,0.002572881548951425
10119,0.004226510163360021
10120,0.0037333565634760533
10122,0.003104818645721694
10125,0.0029891801800341344
10126,0.00305362937877948
10127,0.0024599961011543114
10130,0.0034047164632715335
10131,0.002804128385449277
10135,0.0036349914288928437
10138,0.005224714162039672
10140,0.002758658567277663
10143,0.0037536292933062244
10147,0.007207711732985772
10148,0.0034865340089080404
10149,0.0034709250127778926
10151,0.004035290124225625
10154,0.0032500718827175763
10155,0.004535662475368609
10161,0.0033164991082388355
10162,0.004027380567891248
10165,0.002964604881691878
10168,0.00436142215413868
10173,0.003232963988381174
10174,0.0030036305244841395
10176,0.0026197900042778904
10178,0.003020438561958579
10183,0.004031409006001293
10184,0.0053570936031224065
10186,0.003668052937522201
10188,0.0032685962177848066
10190,0.004980432095993338
10191,0.003667471284952841
10192,0.0036974044212518295
10193,0.0031186555932172996
10197,0.0042700348012236185
10198,0.0037745718385365865
10199,0.002368319058678312
10201,0.003755860390515186
10202,0.002888893456022706
10204,0.002688305096615806
10206,0.0035554574906311144
10209,0.0037329666279435694
10210,0.0029297837577722243
10211,0.002036766401872653
10213,0.004599909757276375
10214,0.0034487941819056475
10215,0.0033015438671109487
10216,0.002811858754942992
10217,0.002844567920388155
10218,0.0035017933192323884
10219,0.002636642942642902
10221,0.0029458464231749376
10223,0.0032523409733792377
10224,0.0042926050739429695
10226,0.0030240764159316473
10227,0.003749336519250413
10228,0.0028412446208389416
10236,0.004330896750782178
10237,0.0037035122468837066
10238,0.0023598911614417925
10239,0.004736686510432
10240,0.0030423218272198856
10251,0.003245231512293127
10252,0.003950209547133633
10253,0.0031686005680996217
10254,0.004948936389551001
10255,0.003246031798311161
10256,0.0034351643215423597
10263,0.0026823528055062366
10264,0.0024806241592090156
10265,0.0027679999506507427
10266,0.0035111765615983477
10267,0.004828456706831841
10272,0.004010118624527005
10274,0.0028547060216817465
10276,0.0033813381796688365
10279,0.003430753691282318
10280,0.0034013583725210307
10281,0.004354856035494501
10282,0.00217844441092087
10284,0.0029951859698675322
10290,0.003929172653050539
10292,0.0033030755053379507
10296,0.002700811049127814
10297,0.0026796403664476613
10301,0.0037414311846469227
10304,0.0032599766324535088
10308,0.0030205843558985864
10309,0.003510650104003075
10312,0.0030085723136165712
10313,0.003156275455772874
10314,0.0029915932739916313
10317,0.0018535682969055998
10318,0.003364939088459608
10320,0.003949586862324138
10326,0.0028936527533474222
10332,0.0029555933477333823
10333,0.00284848689783749
10336,0.003459349331323134
10338,0.003009471323659831
10339,0.004028587197186981
10341,0.0028175755634470834
10342,0.004411683479886024
10348,0.002756364702269405
10352,0.0030645414941306262
10361,0.0038811068865325406
10363,0.0028698213432506504
10371,0.0034501276287598115
10374,0.002452368424007366
10375,0.0029627153860616296
10380,0.003052254593625474
10385,0.0040891471491327725
10387,0.0042739087504947695
10388,-0.03859957816734975
10398,0.0025500453525429253
10401,0.003883678768463613
10406,0.004447437821754023
10417,0.0032253232259143436
10421,0.003048702167443466
10424,0.0032734157458433923
10427,0.0029320362667066753
10432,0.002711018809947505
10448,0.00941691639636074
10462,0.009074549770451924
10472,0.003762743809617873
10504,0.0022134672288035627
10518,0.0034621273051918026
10528,0.005018634431578626
10530,0.004541753405596354
10534,0.0031501510237987008
10553,0.004234580211748973
10558,0.005329966823545132
10568,0.003879920387035452
10570,0.004925778219643878
10574,0.0036066167739025818
10580,0.0029270452071118156
10583,0.0033483776563506644
10589,0.0036852483694007113
10590,0.002359688081115896
10597,0.004483843568154523
10602,0.0029855589220352608
10609,0.0053854139374052284
10617,0.0034960905272346235
10621,0.002801637375408654
10625,0.003172766536483445
10626,0.0037508889084844695
10630,0.008025803799535004
10635,0.005821226570183706
10637,0.0031594782774342503
10642,0.003022583711763637
10644,0.003211842422796681
10648,0.0025480166662270173
10649,0.0038491924463941243
10650,0.0030212749173145295
10656,0.00442124645763194
10661,0.002914376388197981
10671,0.004214239097109626
10672,0.002699440174602537
10673,0.0045774517059811205
10676,0.0039289902378278445
10678,0.0038813949474113298
10680,0.0033602415375200007
10681,0.003322585819386403
10684,0.004365150691288675
10685,0.0031116430969730076
10689,0.003530514399025248
10690,0.004101460952654943
10695,0.0040596823038549865
10698,0.0020137151832529637
10699,0.0019401284774476749
10718,0.003957065872188231
10719,0.003297242445810165
10720,0.0033182451185965016
10721,0.003407769422574511
10722,0.003345252466861886
10724,0.0033771672499447445
10731,0.004022760529070808
10732,0.0032463506121478553
10733,0.002842922922675738
10734,0.003944503081056144
10737,0.0037724174610556556
10747,0.0027753030937091605
10753,0.004428579736621604
10755,0.004503599363124584
10764,0.003982926852461562
10767,0.00284533868788464
10771,0.003197330716439131
10777,0.0031459675703886846
10782,0.0027751273888589347
10783,0.004301374076942885
10788,0.0030459839759337383
10795,0.004450883959157892
10797,0.0036711022703000097
10802,0.0036031647703776435
10805,0.004796290780126654
10806,0.002459193293038602
10810,0.004573585076417457
10811,0.0036249238568606245
10819,-0.012720315467474654
10822,0.002822868808897298
10823,0.003049615112850926
10828,0.0029717615890885894
10833,0.0028470470395387934
10834,0.004102773632834282
10839,0.00329231752021159
10842,0.0027472741955303893
10845,0.0038164582899471687
10852,0.0021286789262220667
10853,0.0036516533053824944
10858,0.004009440745834162
10861,0.0037290552923019277
10863,0.002634314235984548
10870,0.002496111477765644
10872,0.0034572057221970006
10874,0.003632395548384626
10878,0.004318900885499231
10884,0.0030682637212065085
10886,0.0041315809614282046
10890,0.005705665360776742
10891,0.0033033003235980354
10897,0.0036368365334676156
10902,0.003965967277952911
10903,0.003863923106223738
10907,0.0027039191476388087
10908,0.0031034132539882616
10909,0.0007341041977465853
10910,0.003827540730641924
10912,0.0029246338709782624
10916,0.004023175415175733
10925,0.001946440154796221
10928,0.0034777087511829387
10930,0.0024758114027791786
10931,0.0036043071757197384
10933,0.0036288769868177756
10934,0.003118910498948221
10936,0.003850161577735631
10938,0.004154993832978488
10939,0.0029788767559269843
10940,0.0035305336410326755
10941,0.00399202670246247
10943,0.003048587008125103
10955,0.003245676191151972
10957,0.003113855411987331
10959,0.0034512313423351038
10960,0.005167094274303648
10961,0.002890686772334904
10964,0.003670396552971904
10967,0.004088918657342444
10972,0.003262780513539214
10975,0.003948545303256181
10977,0.003062840547722452
10985,0.003946213057642377
10991,0.002575487667259054
10999,0.0029224722130035655
11005,0.0030761074472137493
11007,0.0033139226239779856
11013,0.003200745021026792
11024,0.15600233694521334
11026,0.0033252676516565285
11034,0.00511427766922307
11035,0.002994935111673508
11036,0.003636011855130316
11038,0.004942577722077119
11041,0.0025507301390031317
11042,0.002667996425226257
11047,0.0038895189731673677
11048,0.004647280092846514
11051,0.004033028497528202
11052,0.0030255849441550814
11056,0.00350466482606787
11062,0.0033318729693172463
11064,0.0033367591203267337
11065,0.002068631651986905
11066,0.003594103942367406
11068,0.0032532847682596833
11072,0.003425022775597039
11075,0.0033562352830436
11078,0.0031835215595626474
11080,0.0033996434677803548
11089,0.003041247693194335
11090,0.0033863484959608912
11092,0.0026301231491557696
11093,0.0026090561668772063
11097,0.0030243700535973555
11100,0.0036353710840381862
11101,0.002989339059636363
11106,0.002622500234117991
11114,0.004612188635609674
11119,0.0008642210418391858
11121,0.0025827059278805365
11123,0.002439329752322752
11124,0.003064280837466201
11125,0.0044092974114620246
11129,0.002801140551316214
11130,0.003347611616506953
11131,0.0023662826265329366
11132,0.004078729400373738
11133,0.003558894449912414
11134,0.0026263253113919904
11136,0.002420798478146316
11139,0.0032714960320103714
11140,0.004512196420717141
11141,0.004093641371047237
11144,0.003982202430897178
11147,0.003170324692945334
11148,0.002807329253597687
11150,0.0035775493916064757
11152,0.002303870318061152
11153,0.003041830718884901
11154,0.0031719725106865507
11158,0.0027997275882279994
11159,0.00314689141003583
11161,0.0032592944584684935
11163,0.005955692960504466
11167,0.004325624042363542
11168,0.003017069402235459
11170,0.003560451334558226
11172,0.002917138150897359
11173,0.002768322108899997
11174,0.0020141031640663392
11175,0.004974215755407253
11176,0.0029414016131473117
11178,0.003514974566776902
11180,0.0030269387898049778
11182,0.003703622324078218
11183,0.0043128842922891845
11184,0.004156777535641567
11185,0.0029782355318499405
11186,0.0028155056116963813
11190,0.002864353699150518
11192,0.0033113043070409328
11197,0.0033531887817610283
11199,0.004467184219785869
11200,0.0031041707033889333
11201,0.004426639562768852
11202,0.002919196680945925
11204,0.0031607140947582887
11206,0.004271967941292284
11208,0.003384435579864015
11213,0.0036222333670527652
11217,0.0029327311735207174
11220,0.003354408830140482
11221,0.003986548342111721
11224,0.004716990456725143
11227,0.0028525348515887855
11228,0.003935914417047841
11230,0.002825537135646086
11232,0.003299354269945758
11233,0.002026137802644866
11234,0.00437211714136485
11237,0.003231078510771912
11239,0.00306707496321748
11240,0.0035397304544007736
11241,0.0032045186607919415
11243,0.0024024518731281344
11245,0.003031813869098169
11246,0.00378766782305844
11248,0.003264819370748662
11250,0.004210037242394266
11252,0.003499314067738768
11253,0.003576930111992972
11254,0.002660680708279775
11256,0.0033435122250020113
11257,0.004572295441778904
11258,0.004016924034132028
11259,0.003074401276850539
11260,0.003840535591343295
11262,0.0033678064869108867
11266,0.0028673636891938543
11267,0.003368957077228253
11268,0.004479952997466565
11269,0.003942886198158894
11271,0.004363033406561037
11274,0.003709985480169978
11277,0.0032405721925057667
11278,0.004834699651851976
11279,0.0028433986545953454
11280,0.0030527399991024176
11285,0.003742623286002716
11286,0.0034424648755815306
11289,0.003343103007857874
11291,0.0024736112495605065
11293,0.003822162145219844
11294,0.0037632478037341005
11295,0.003433024843332155
11296,0.002715033276573824
11297,0.0026444239470765434
11298,0.003457680426867999
11299,0.002793715992805258
11300,0.003289869925341912
11301,0.003424238006750924
11302,0.003134057304036544
11303,0.0031695489695881883
11304,0.003970002377618615
11307,0.004827826146524124
11309,0.004655401312931993
11310,0.002582932543650349
11311,0.004168421644955669
11312,0.0034633199864361037
11314,0.00393437582843586
11315,0.003070794955987021
11316,0.0035869919757781712
11317,0.004045884450810288
11318,0.0029717493443012733
11319,0.0030869332965008994
11320,0.003939307707427474
11322,0.003228801108837391
11324,0.003844244226347467
11325,0.0037483629552118557
11327,0.004118580179012144
11328,0.00023037576741411804
11329,0.0028664648777205932
11330,0.0037008560382528885
11332,0.003926760075825303
11333,0.003830358109441492
11334,0.002216208139969377
11335,0.002948525329945412
11336,0.002799647396133511
11337,0.003491259732493129
11338,0.002290560739895816
11342,0.002698239866372281
11345,0.0032148430179693164
11349,0.003910735237578588
11352,0.005147777711744687
11353,0.002330739615731058
11355,0.0033786203259197497
11357,0.0031228990070247854
11358,0.0022089962652684595
11362,0.0042955265261347755
11368,0.004192472874028926
11374,0.0038050357414245966
11383,0.0043825505290275325
11391,0.00473184944408247
11392,0.003504460175581919
11400,0.003440165321294886
11401,0.003539763261253274
11405,0.0034070048652850866
11410,0.0034072760065027275
11414,0.0034259591610264085
11415,0.0030043140383009628
11416,0.003606921919812953
11424,0.002943290592182907
11426,0.004446176926250317
11429,0.0041800188136121505
11431,0.002987569567467694
11434,0.0030031729703790836
11438,0.004351801479326851
11440,0.005208241716309462
11442,0.004509298828273875
11443,0.004232178582016485
11447,0.003620693426416571
11449,0.003092761357021679
11450,0.003695362137069983
11452,0.003600200632492678
11454,0.0038386611684773277
11457,0.00394909781895096
11459,0.0038545671602315075
11460,0.0028322942312323783
11466,0.004591417343370237
11467,0.004009881646391833
11469,0.003681921552507139
11471,0.0032498529551761722
11475,0.004108776060424384
11479,0.004889204011788101
11481,0.0033014961685401637
11486,0.003971408414715819
11487,0.004559986520410519
11491,0.0029114769114933865
11492,0.0036314901562505466
11493,0.0030082243694769585
11494,0.0027420504220256356
11496,0.0035458888859507473
11498,0.003327672250002937
11499,0.003719283426693131
11502,0.002813248124689056
11504,0.0031775094682098643
11505,0.0026638460491628688
11509,0.003915009471186111
11510,0.003970550472588515
11513,0.0030795446239976444
11517,0.004132955955033446
11518,0.003422657084054581
11521,0.003126380429640084
11526,0.0015261633457574954
11527,0.0036656010084062554
11532,0.003420236032431064
11534,0.003993885075424329
11535,0.0027333353553946203
11536,0.0028267307129176238
11540,0.00451273516001413
11541,0.006948989904259703
11542,0.005241897373169496
11545,0.0032578133229109797
11550,0.0032384180409420257
11551,0.003858008152410239
11552,0.0036167957251351766
11554,0.0032312420260393274
11555,0.003356180290811259
11556,0.00465518783844997
11559,0.005581155416856696
11561,0.0033743880313420356
11563,0.0038135624473966305
11564,0.002549791741200113
11566,0.003406174144920997
11567,0.003973119049383234
11571,0.00403432453619645
11575,0.004076740946053303
11576,0.00262623855949544
11578,0.004638515407201447
11582,0.00347450769757143
11585,0.0028513069716760587
11592,0.0035755730270918967
11595,0.002962089758311325
11598,0.003147413849295945
11601,0.003422304689787487
11602,0.003158573800899784
11605,0.0025040194315986376
11609,0.0043539910775512326
11610,0.005639886201736952
11611,0.004773520861260094
11612,0.0022248532610061426
11619,0.003394606695976065
11623,0.0031900544607156734
11624,0.0048146381968498225
11628,0.0035350697456997537
11629,0.002966198333751744
11632,0.002855901256435715
11639,0.003946091857280539
11640,0.002612301669172129
11641,0.002571581393606745
11642,0.003838564069529664
11644,0.0033152188837719952
11645,0.0035055095880411197
11646,0.0029169187710925857
11647,0.0029759518108907514
11648,0.00333098775460078
11651,0.0037563912654886445
11652,0.0045080231375327845
11653,0.0024789942486793536
11655,0.0030686601113888187
11657,0.002971845291482276
11658,0.003837450520928005
11659,0.0031305454045973753
11662,0.002532206277554015
11664,0.004688123719662535
11665,0.0038900784366070404
11666,0.001636097814259479
11667,0.006413614970963379
11669,0.0043386358446791925
11672,0.0032989231915775174
11673,0.0026027024187062174
11675,0.0031731082635968475
11677,0.004163144219359779
11682,0.003243084362459011
11683,0.002819049663122165
11685,0.00391269553040857
11686,0.00241400524194977
11687,0.003149787473877288
11690,0.0029825650075412926
11692,0.0028872605544845234
11697,0.0039802732338239805
11700,0.003736186981068
11703,0.001898446824795716
11704,0.0028720724259997726
11707,0.0031911432089655337
11712,0.004368297472762828
11714,0.003526149815463668
11717,0.003223160450203901
11718,0.002791900618580905
11719,0.0034777532966722507
11720,0.003067031950404014
11721,0.0034863983250525816
11724,0.003148033797495216
11725,0.005169517018427575
11726,0.003444172046387408
11727,0.002694175621009415
11729,0.002022501464444195
11732,0.0033357840207218162
11735,0.0030387815493474347
11736,0.0033504597858656894
11737,0.003140144237627924
11738,0.003483528119827265
11740,0.003726019735330107
11741,0.002970003262816251
11742,0.0029169116172869675
11745,0.0026850889349280547
11746,0.0031016608751758307
11747,0.0039496250080570195
11751,0.003966217066774898
11754,0.0027985186801955764
11755,0.002019738308842418
11760,0.0034414167703776294
11762,0.0026252595991025987
11763,0.004352731473211231
11766,0.0032214176946092823
11768,0.0026960287866728324
11770,0.002388593605623511
11771,0.0034110176703938087
11772,0.0037081145962170846
11773,0.004678251009149132
11775,0.003087864121346483
11777,0.0043199070607679345
11778,0.004686319688864584
11782,0.0035813394356577826
11784,0.003288605825642532
11785,0.001734697973174562
11787,0.003864581670225543
11788,0.00295874437083476
11792,0.00265816199852554
11794,0.004027641946783397
11795,0.0025507886575804857
11796,0.0027227054116927742
11799,0.0035489949322853325
11801,0.0030160278614357245
11803,0.002599491694093369
11804,0.003061315696477206
11805,0.0037281690109764076
11806,0.0033131176395640857
11808,0.002334832257798373
11809,0.00356507751661684
11810,0.002603686099775933
11811,0.003854513027545959
11813,0.0026651806950787876
11816,0.0030446832436336656
11818,0.002978249839563324
11820,0.002625490314985833
11821,0.004012524637926367
11822,0.002799369655415437
11823,0.0026847372253105996
11825,0.003839051092689438
11826,0.0032845127716385485
11828,0.0029294452811308505
11829,0.0031401231915616137
11830,0.0061362246394701505
11831,0.0037593677162707758
11834,0.0030745441875518896
11835,0.0047200799664306094
11838,0.0018034323383598393
11839,0.004231348664907197
11840,0.0028208753284098245
11841,0.003150502200819545
11843,0.003490131488077676
11844,0.003101799755727248
11847,0.002634326888817875
11851,0.004001057716399798
11853,0.0025621731190805905
11854,0.0028803474755178696
11855,0.004167992252212879
11858,0.0019590439454717497
11860,0.0019799345559262964
11862,0.0031548126031915565
11865,0.0028261947195826146
11868,0.005940273925697757
11869,0.004084428390648881
11870,0.00300674123479666
11872,0.004311655920811095
11873,0.004870240813170513
11875,0.0026798289839185543
11876,0.003172568420256077
11877,0.002554824721225788
11878,0.004044668812659618
11880,-0.005371295812706445
11882,0.0039060715432705853
11883,0.0029751633012514603
11885,0.0031528820990211785
11886,0.003934785709318372
11887,0.003195646931247851
11888,0.004106843519525359
11889,0.0037692356538341597
11892,0.004337318408378257
11893,0.003913301173914871
11895,0.0029950082712971306
11896,0.0031203931433634404
11898,0.0038797418297792444
11899,0.0028097681448378807
11901,0.004005991711694654
11902,0.0028634680015890237
11904,0.003715942939587581
11905,0.0026989442837505673
11906,0.003699749785610487
11907,0.0038123257443376762
11908,0.002455870644446991
11909,0.002905781655701465
11911,0.004030433666807247
11912,0.003347974429974507
11913,0.002820330966197912
11914,0.0031851860967125373
11915,0.002464119796099026
11917,0.0031401622282748514
11918,0.0038800378403340986
11920,0.0035587947425296104
11921,0.0028244926346051463
11922,0.0032867059415826374
11924,0.004579553598681346
11926,0.004604856176032903
11932,0.0031726952968770053
11933,0.003341577230061976
11934,0.001462474015962357
11935,0.0021772044077734264
11936,0.003052196442802753
11939,0.0030653576255148026
11940,0.0018546237587089064
11941,0.0030206523651337453
11942,0.0031677646795189433
11943,0.004085229445600818
11949,0.0035087928227808944
11950,0.0030732722864697565
11951,0.002964664773559673
11953,0.0026724221416482407
11954,0.0030723825536938297
11958,0.003902531655827967
11961,0.0036906649546545513
11962,0.003247924374331416
11964,0.0034887478661111953
11967,0.0037887080907181452
11969,0.0036043882600412867
11970,0.003843784917910251
11974,0.0032246938594794
11979,0.003988737180938594
11981,0.003437264049219338
11982,0.003336840761220831
11986,0.002718320492261437
11988,0.002645157078506339
11989,0.003964657184356453
11991,0.004995233914237592
11993,0.003037237405735023
11994,0.003985926207368688
11996,0.003039472761502147
11997,0.004443709425841415
11998,0.003798027128972127
12000,0.00321899287020605
12001,0.00588920319887314
12003,0.0029451259094758807
12004,0.002749511619753988
12005,0.0038054316254144548
12007,0.003804642156177542
12008,0.003315952107566679
12010,0.0035951001694985536
12011,0.003128379625492046
12013,0.003379649110601876
12014,0.007114430614968531
12015,0.003778269911317831
12016,0.0025596109552565092
12019,0.003962761079777654
12020,0.0025368815289939072
12023,0.00485249258888368
12025,0.005005556045960391
12027,0.002764462674218132
12028,0.0028518875722127065
12029,0.004016617615235801
12031,0.00351130830983204
12035,0.002928269180890201
12036,0.0036179071230335023
12037,0.0032750172106022026
12041,0.0034111204503582348
12042,0.003738251802148172
12043,0.004008700032544758
12044,0.003271159238471353
12045,0.0029919200703943925
12046,0.003989178532103595
12047,0.0036615127225676537
12048,0.0031959106430237997
12050,0.0029583322746810146
12053,0.0051689575449913264
12056,0.004016997207287229
12057,0.003602569046397627
12059,0.0029238874501017796
12061,0.0031560847405796787
12063,0.0042221001144060084
12065,0.0030475243029667648
12067,0.003757439290366602
12069,0.005360687561540373
12071,0.0026032776868703893
12072,0.0038958118618261884
12074,0.0034340528043455025
12075,0.003679264108657604
12076,0.003049164080085852
12077,0.0032042813527188244
12079,0.003018296339867585
12080,0.004180329544566146
12081,0.003606100616131232
12082,0.004494601514153885
12083,0.005365113569041196
12084,0.009630720078994525
12086,0.004502543848553791
12087,0.0036927837119454035
12088,0.0032494689407009812
12090,0.0029759405372416226
12092,0.0036578194246777735
12093,0.003709451419556137
12094,0.002708678840822348
12095,0.0028947114725550276
12096,0.003212100574951232
12097,0.004376602409241156
12098,0.0029121602918933927
12099,0.0018352454441961574
12100,0.00416065149467928
12102,0.003407422848395473
12103,0.0030444692938695343
12104,0.00450643652589846
12107,0.0032897723745886807
12108,0.0034103807824286637
12111,0.002495318003476879
12113,0.002606668033671871
12119,0.0037439303999934033
12120,0.003691725514475396
12124,0.0035428614560874764
12125,0.006105006653184526
12126,0.003761491918088133
12127,0.005351094119260432
12128,0.0035268833399335403
12130,0.005049003180430368
12131,0.002731249559147735
12133,0.003270473543962319
12134,0.004662874656520964
12135,0.004549107345836967
12136,0.005720922229167119
12137,0.002942391563379338
12138,0.002749150494400238
12139,0.00333222465128317
12140,0.003689323801140395
12142,0.003198736240006304
12143,0.00514871700618646
12146,0.0029069928137379604
12147,0.0029410427742281625
12149,0.004229383024724348
12151,0.004350541900754597
12154,0.0032797851092809735
12155,0.0038146464900144167
12156,0.0026386434973493665
12157,0.0016763911394712667
12158,0.002692142303459586
12159,0.0036325884762650716
12160,0.003512258693611896
12161,0.004337715400864792
12162,0.0031745274828657143
12163,0.0038922922961438784
12164,0.005043278785362957
12165,0.003312744017304781
12166,0.002710672958824688
12167,0.0029921605290076877
12173,0.004146136312314698
12174,0.003644581507257583
12176,0.0026779205434638844
12178,0.0025384958370027674
12179,0.002923812937389621
12180,0.0034487596559105724
12181,0.0034045989186986684
12182,0.0016234935115114924
12183,0.002730198036563878
12184,0.0028710368995160315
12185,0.004056289002395732
12187,0.002057552896759283
12188,0.004054321763967831
12189,0.004078775877363228
12190,0.0033345159809131408
12191,0.003082913308596072
