star,values
19971,0.11898866571080068
20027,0.08571430831846302
20232,0.11425945154538356
20279,0.11936181437512199
20339,0.08405007392456701
20352,0.08163264099230454
20369,0.10623548721191943
20379,0.07277191816912038
20403,0.09078713667308003
20443,0.12844780570110415
20799,0.15855086609750887
20811,0.05308837294146119
20890,0.07119325317117876
20903,0.055564203208186475
20968,0.09758443948512903
21011,0.28663682701430926
21304,0.11807191433581353
21544,0.12551337268993165
21549,0.12955187898660098
21555,0.05884751776599391
21565,0.06266015727854457
21566,0.07239918729580812
21570,0.0752059682958762
21572,0.08290058931569787
21589,0.19608682404252042
21649,0.08309397393501065
21676,0.12702284752284168
21685,0.09669080302973324
21690,0.09522903462345769
21733,0.15608977198592686
21859,0.0659604302088599
21864,0.0937969391849211
21907,0.16115528257583914
21930,0.07709200577533855
21945,0.06350819005260303
22576,0.09810626075152724
22592,0.09738778681567685
22768,0.18982140005012096
22779,0.08903054681398177
22781,0.09363013322801407
22837,0.09477795771491779
23248,0.09431990190538997
23425,0.12743107969189055
23434,0.11951826310123054
23439,0.07110342843506481
23595,0.1302734497255009
23597,0.1274750430434165
23654,0.08488468020905503
23677,0.1954301835520559
23797,0.1735412418745148
23807,0.16235509704005632
23918,0.10888144705118367
23932,0.09522390292232345
23945,0.06786882276334943
23965,0.06801652983194777
23974,0.07297064533636272
24007,0.07903098568494435
24067,0.09892741732127838
24092,0.13693414788235211
24395,0.07070323952808509
24461,0.11128504554003524
24483,0.04177237976561031
24510,0.1374093764670712
24545,0.09517784179407496
24568,0.05445223653201871
24627,0.2640059149139602
24764,0.09930621478289291
24820,0.0931200457374014
24824,0.12235417311739481
24926,0.060273519950540574
24935,0.15294811226696756
24953,0.11280298884605366
21031,0.2963467582582908
21813,0.09733614980017227
22159,0.16514088869563823
23627,0.11576700503118538
19798,0.13228972928227029
19842,0.07677588611440486
19846,0.07650117348668668
19943,0.06488879439922782
20103,0.07023034929891425
20268,0.10749908119803211
20290,0.06330049775787627
20291,0.05774706571733126
20310,0.06959629249158827
20312,0.05918991716537599
20320,0.05849686336548334
20330,0.10588715980652012
20502,0.36039358284270917
21069,0.04931306607066291
21174,0.08050780656083721
21188,0.10583169369671624
21255,0.1267835264310628
21264,0.14553365489883124
21303,0.08148552799413532
21305,0.054303381993269284
21308,0.054962712564453245
21323,0.05646952151556307
21338,0.06293158545214206
21350,0.14126617066353145
21466,0.09801023901909119
21474,0.06136333494995981
21489,0.0649424507975952
21508,0.0784059509366764
21523,0.08718594700999267
21588,0.06100776253144821
21600,0.11373639994210089
21677,0.1248119500796144
21719,0.11501408181697344
21729,0.06403875784118115
21821,0.06221762544794227
21858,0.059956968474781124
21878,0.08288671561029932
21879,0.09133011265064346
22009,0.06131361007403367
22019,0.060286596967044824
22020,0.07163714159194806
22054,0.07620660432526591
22099,0.06914560216313037
22117,0.07936623848934848
22199,0.12717001144288942
22549,0.07609029072102982
22561,0.09938974825267081
22569,0.055148971167648934
22579,0.055643441684569396
22601,0.08095358211749434
22602,0.062165779210858904
22603,0.0696733116963902
22847,0.0845448373710008
22855,0.13050800475850827
22935,0.10196059077056215
22947,0.1068244614913208
22982,0.0750882630251238
23261,0.09779626946272786
23279,0.10134036589898782
23312,0.06774858629427771
23529,0.06748952723654039
23566,0.1814672588446674
23596,0.055921651747734905
23663,0.07227237973449484
23693,0.05749642768950961
23953,0.15708657423351768
24035,0.09197041626329079
24045,0.06229989468246105
24051,0.06966700266203041
24100,0.14500305794674193
24122,0.07245044260568365
24233,0.05242332310294935
24339,0.05853546446802607
24696,0.08530893149041799
24740,0.11249539890793865
24742,0.12048973805124996
24744,0.0717605243728039
24896,0.12820821450336306
24898,0.05964118137585368
20390,0.15467946832140553
20867,0.07167956370486595
24013,0.09676818630241252
20492,0.3484690116343125
20558,0.35066999730616
20083,0.09216462114354883
