star,values
19971,0.11933858002105847
20027,0.08047985263173424
20232,0.11208627731949111
20279,0.11961288946359293
20339,0.06838455249810539
20352,0.07845424874870953
20369,0.10788873539889246
20379,0.057147602934222594
20403,0.08868853702730656
20443,0.11518132386941218
20799,0.14978483972327414
20811,0.04598761559173868
20890,0.0680120679737309
20903,0.031096025068528328
20968,0.09189326448777954
21011,0.313470514224989
21304,0.11064757771770545
21544,0.1165043699160494
21549,0.11834834592504935
21555,0.0366154661248254
21565,0.04366146367543668
21566,0.05743189769055607
21570,0.06678045249824154
21572,0.08021389931956578
21589,0.19596983257343936
21649,0.06576088744625765
21676,0.12700020187713745
21685,0.08492885117282295
21690,0.08381942879845045
21733,0.15439245017941516
21859,0.06464045905739658
21864,0.08386738290351572
21907,0.15174764812746103
21930,0.07332442220242473
21945,0.050778911270693936
22576,0.08949599156529593
22592,0.09015827447964939
22768,0.1985582212409118
22779,0.08359061985676444
22781,0.08287218339943071
22837,0.08997289759048331
23248,0.100229343751087
23425,0.12402624286748658
23434,0.11771262976141485
23439,0.05501238707131035
23595,0.12532040138176198
23597,0.11897429321234719
23654,0.08046204726026082
23677,0.2299859662644775
23797,0.1714097083406135
23807,0.1604540575865373
23918,0.10633913520089337
23932,0.09483468137640505
23945,0.06964719690783945
23965,0.0753381719797986
23974,0.07077013822525526
24007,0.07397620877509488
24067,0.09590639454929224
24092,0.13457042605183636
24395,0.0626030646966665
24461,0.10561811827012739
24483,0.05615758475208362
24510,0.13081267751977788
24545,0.09348307793952002
24568,0.07001240629441556
24627,0.25708948983772245
24764,0.09624181347232541
24820,0.08846339191466777
24824,0.13199004534715858
24926,0.07090004590389017
24935,0.1469747591569962
24953,0.10570036427018605
21031,0.31180271797127657
21813,0.08492873739947779
22159,0.16836436968370722
23627,0.10847748339722098
19798,0.1811055181371753
19842,0.05986642264869943
19846,0.06513140105970922
19943,0.05677371445536239
20103,0.06057876535321153
20268,0.10541153136833167
20290,0.04240143353022606
20291,0.037553853879462154
20310,0.05656059877518162
20312,0.05468484007373113
20320,0.037684154762823927
20330,0.09969508690271787
20502,0.393075659359466
21069,0.03161972899089997
21174,0.07221066098585874
21188,0.09538421930128589
21255,0.12045920644203842
21264,0.13906227678757188
21303,0.07651274352965975
21305,0.032189085699082146
21308,0.02442253959289796
21323,0.039063289443455204
21338,0.04477030742544369
21350,0.14831921623551456
21466,0.08792584058508575
21474,0.038869712516151365
21489,0.04732197492413005
21508,0.06185601043370597
21523,0.07886187240456338
21588,0.03829749737740557
21600,0.10442812660233362
21677,0.11810701079768526
21719,0.14826216068167447
21729,0.0415282106609217
21821,0.027701941836748126
21858,0.03632990944337952
21878,0.07484691164970746
21879,0.07589949556933545
22009,0.034892362893139024
22019,0.033742050512283885
22020,0.06945851859815132
22054,0.06635052164165453
22099,0.05679213698963295
22117,0.07980123102933533
22199,0.16526944835575938
22549,0.05486043020994734
22561,0.09947316580930243
22569,0.03504834306179389
22579,0.030483575114592158
22601,0.07521858517551099
22602,0.04424322035677009
22603,0.06417163422386953
22847,0.06982531099384102
22855,0.1242326572462919
22935,0.09415817693820891
22947,0.09602394348342323
22982,0.052799056937540736
23261,0.09422364989702152
23279,0.09208385136045756
23312,0.058500172329212174
23529,0.06256071121841865
23566,0.17878526717166945
23596,0.029541449272501387
23663,0.06004026806214113
23693,0.0352516966325363
23953,0.1528989965034442
24035,0.08655918513201022
24045,0.0339677017447405
24051,0.07237190433962251
24100,0.13596719016852846
24122,0.0629230538293779
24233,0.025937710695457063
24339,0.03964750734465427
24696,0.07292150025112644
24740,0.11177866122046914
24742,0.11943787025033285
24744,0.06403188397245894
24896,0.12269218566763822
24898,0.0455771357580812
20390,0.1646761503007309
20867,0.0791352447837994
24013,0.10286293269734346
20492,0.42407488705347823
20558,0.3507195429573616
20083,0.10361968297615266
