star,values
24247,0.0
24254,-3.0
24289,-2.5
24294,-15.0
24317,-13.5
24321,-15.0
24338,10.5
24344,49.5
24379,-3.0
24386,-3.0
24389,7.5
24397,3.0
24407,-0.5
24417,19.0
24421,0.0
24435,9.0
24438,8.0
24451,30.5
24452,13.5
24454,11.5
24459,45.0
24460,24.0
24467,12.0
24471,35.0
24474,51.0
24482,8.0
24484,13.0
24495,-14.5
24500,1.0
24505,4.5
24530,-15.0
24534,-2.0
24540,-2.0
24544,1.5
24547,8.5
24551,3.0
24569,-14.5
24577,2.0
24592,32.5
24602,39.5
24618,15.0
24621,21.0
24623,12.5
24644,3.0
24660,32.0
24664,2.5
24671,1.5
24680,-2.0
24692,8.0
24705,-2.0
24710,15.5
24725,3.5
24731,-15.0
24733,-11.0
24734,45.0
24754,-15.0
24761,6.0
24770,-5.5
24772,2.0
24776,-14.0
24784,-15.0
24792,2.0
24807,-15.0
24845,15.5
24848,6.0
24858,45.5
24882,59.5
24892,14.0
24904,56.0
24912,6.0
24915,26.5
24938,2.0
24946,14.5
24956,0.5
24959,-2.0
24965,-15.0
24977,0.5
24984,1.0
24992,5.5
24996,-6.0
25028,-4.0
25036,-2.5
