star,Slope
22585,-0.0005999999999995597
22588,-0.00159999999999956
22687,-0.0028999999999995587
22693,4.4037581740929976e-16
22695,-0.0002999999999995596
22697,-0.0007999999999995597
22702,4.4037581740929976e-16
22715,-0.0002999999999995596
22720,-0.0008999999999995598
22724,-0.00019999999999955963
22733,0.00040000000000044037
22737,-0.0003999999999995596
22739,4.4037581740929976e-16
22751,0.0003000000000004404
22761,-0.0002999999999995596
22762,-0.0004999999999995596
22771,-0.0005999999999995597
22773,-0.0007999999999995597
22775,-0.0006999999999995597
22777,-0.0004999999999995596
22797,-0.0007999999999995597
22807,-0.0008999999999995598
22815,-0.0006999999999995597
22831,-9.999999999955963e-05
22870,-0.0008999999999995598
22924,0.0003000000000004404
22925,-0.00159999999999956
22932,-0.0010999999999995599
22965,-0.0005999999999995597
22976,-0.0003999999999995596
22977,-0.0006999999999995597
22983,-0.0008999999999995598
22989,-0.0008999999999995598
23012,-0.0004999999999995596
23034,-0.0035999999999995575
23037,-0.00119999999999956
23043,-0.0005999999999995597
23079,4.4037581740929976e-16
23116,-0.0006999999999995597
23177,-0.0004999999999995596
23200,-0.0008999999999995598
23209,-0.0006999999999995597
23210,-0.0004999999999995596
23219,-0.0006999999999995597
23222,-0.0005999999999995597
23234,-0.0003999999999995596
23240,-0.0007999999999995597
23285,-9.999999999955963e-05
23301,-0.0008999999999995598
23311,-0.0007999999999995597
23337,-0.0006999999999995597
23411,4.4037581740929976e-16
23421,-0.0005999999999995597
23424,-0.00119999999999956
23427,-0.0006999999999995597
23452,0.00020000000000044039
23459,-0.0002999999999995596
23460,-0.0003999999999995596
23462,-0.00019999999999955963
23468,-0.0016999999999995602
23497,-0.0019999999999995603
23520,-0.0010999999999995599
23522,-0.0005999999999995597
23535,-0.0008999999999995598
23537,-0.0004999999999995596
23542,-0.0006999999999995597
23550,0.0010000000000004406
23553,-0.0007999999999995597
23558,-0.00129999999999956
23571,-0.0005999999999995597
23599,-0.00129999999999956
23601,-0.0018999999999995602
23602,-0.0003999999999995596
23612,-0.0005999999999995597
23615,-0.0007999999999995597
23620,-0.0005999999999995597
23643,-0.0007999999999995597
23660,-0.0005999999999995597
23662,-0.0006999999999995597
23666,-0.00129999999999956
23685,-0.0002999999999995596
23699,-0.0004999999999995596
23701,-0.0008999999999995598
23711,-0.0005999999999995597
23724,-0.0005999999999995597
23762,-0.0007999999999995597
23766,-0.0006999999999995597
23792,-0.0005999999999995597
23804,-0.0006999999999995597
23805,-0.00119999999999956
23817,-0.0002999999999995596
23818,-0.0007999999999995597
23822,-0.0002999999999995596
23832,-0.0006999999999995597
23838,-0.0006999999999995597
23873,-0.00119999999999956
23880,-0.0003999999999995596
23914,-0.0006999999999995597
23917,-0.0004999999999995596
23931,-0.0004999999999995596
23952,-0.0004999999999995596
23970,-0.0006999999999995597
23971,-0.0008999999999995598
23973,-0.0004999999999995596
23975,-0.0004999999999995596
23976,-0.0005999999999995597
23979,-0.0004999999999995596
23988,-0.0007999999999995597
23989,-0.0003999999999995596
23992,-0.0006999999999995597
24003,-0.0002999999999995596
24015,-0.0006999999999995597
24020,-0.0007999999999995597
24021,-0.0008999999999995598
24025,-0.0002999999999995596
24026,-0.00019999999999955963
24039,-0.0007999999999995597
24041,-9.999999999955963e-05
24043,-0.0006999999999995597
24052,-0.0004999999999995596
24061,-0.0003999999999995596
24062,-0.0008999999999995598
24073,-0.0007999999999995597
24076,4.4037581740929976e-16
24091,-0.0002999999999995596
24096,-0.0007999999999995597
24119,-0.0008999999999995598
24134,-0.0010999999999995599
24135,-0.0005999999999995597
24140,-0.0010999999999995599
24147,-0.0006999999999995597
24154,-0.00019999999999955963
24158,-0.00139999999999956
24169,-0.0005999999999995597
24173,0.00010000000000044038
24176,-0.00209999999999956
24186,-0.00019999999999955963
24223,0.00020000000000044039
24231,-0.0006999999999995597
24262,-0.0002999999999995596
24287,-0.00019999999999955963
24289,-0.00119999999999956
24317,-0.0003999999999995596
24344,-0.0005999999999995597
24366,-0.0006999999999995597
24375,-0.0036999999999995574
24386,-0.0006999999999995597
24393,-0.0003999999999995596
24397,-0.0006999999999995597
24405,-0.0007999999999995597
24411,-0.0005999999999995597
24431,-0.00119999999999956
24432,-0.0006999999999995597
24435,-0.0006999999999995597
24438,-0.0006999999999995597
24451,-0.0007999999999995597
24467,-0.0006999999999995597
24468,-0.0006999999999995597
24470,-0.0005999999999995597
24471,-0.0004999999999995596
24476,-0.0006999999999995597
24482,-0.0006999999999995597
24484,-0.0002999999999995596
24485,-0.0003999999999995596
24490,0.00020000000000044039
24501,-0.00219999999999956
24526,-0.0004999999999995596
24539,-0.0002999999999995596
24541,-0.0024999999999995594
24547,-0.0005999999999995597
24558,-9.999999999955963e-05
24560,-0.0002999999999995596
24570,-0.0006999999999995597
24571,-0.0006999999999995597
24577,-0.0007999999999995597
24602,-0.0007999999999995597
24605,-0.0006999999999995597
24607,0.00040000000000044037
24618,-0.0006999999999995597
24650,-0.0004999999999995596
24658,-0.00129999999999956
24692,-0.0004999999999995596
24723,-0.0004999999999995596
24725,-0.0005999999999995597
24734,-0.0003999999999995596
24761,-0.0004999999999995596
24771,-0.00019999999999955963
24775,-0.0005999999999995597
24825,-0.0007999999999995597
24848,-0.0005999999999995597
24849,-0.0006999999999995597
24882,-0.0005999999999995597
24883,-0.0005999999999995597
24884,-0.0009999999999995598
24888,-9.999999999955963e-05
24892,-0.0007999999999995597
24913,-0.0005999999999995597
24919,-0.0006999999999995597
24930,-0.00019999999999955963
24936,-0.0007999999999995597
24937,-0.0009999999999995598
24952,-0.0006999999999995597
24955,-0.0008999999999995598
24965,-0.0005999999999995597
24982,-0.0004999999999995596
24983,-0.0008999999999995598
24989,-0.0002999999999995596
25011,-0.0004999999999995596
25016,-0.0004999999999995596
25028,-0.0004999999999995596
25030,-0.0003999999999995596
