star,values
10093,-7.320886697654381e-05
10094,0.0003765636011942218
10097,0.0003706912190217345
10098,0.0015601305972424285
10099,-0.0004110283235792461
10101,0.0011435297346184675
10102,0.0002770182896815302
10105,0.0007454605819667914
10107,-0.00016063718209568173
10112,-0.00013357863325525295
10113,-7.325779449284449e-05
10114,0.00034369932393255574
10115,-0.00035358151875412424
10119,0.001038316605205415
10120,0.0008621179204596247
10122,0.00023358000270526564
10125,-0.0001990133781204714
10126,0.00012716631107393046
10127,-0.00032967326223096844
10130,0.00048799285165286506
10131,-0.00012233468225627262
10135,0.000708528361187294
10138,0.001898990685690161
10140,1.1907194098310388e-05
10143,0.0008387094687077281
10147,0.0032401819717267073
10148,0.0005600709412024908
10149,0.0006167326845251977
10151,0.001108827056520075
10154,0.0003236088150120271
10155,0.0013219633687487665
10161,0.0003900360405332862
10162,0.001100917500185698
10165,3.8141813986328285e-05
10168,0.0011732285959840743
10173,0.00030650092067562447
10174,9.338204575839742e-05
10176,-0.0006864847967713303
10178,-0.00016775499619602706
10183,0.0011049459382957434
10184,0.0019563538077574934
10186,0.0008532514177100268
10188,8.040265963020054e-05
10190,0.0010129023347342728
10191,0.0007454392310525846
10192,0.0007709413535462798
10193,0.00019219252551174994
10197,0.0010464168702006285
10198,0.0008481087708310368
10199,-0.0003239332793189103
10201,0.0008293973228096364
10202,-3.715974290585388e-05
10204,-0.0002129510413048853
10206,0.0006289944229255651
10209,0.00080650356023802
10210,7.559142951952966e-05
10211,-0.000542127942945739
10213,0.0013762918262533851
10214,0.0005223311142000977
10215,0.000375080799405399
10216,-0.0001146043127625573
10217,-8.18951473173944e-05
10218,0.0005753302515268387
10219,-0.0002898201250626475
10221,1.9383355469388005e-05
10223,0.00032587790567368803
10224,0.0011044115157883639
10226,0.00015863825502232296
10227,0.0008228734515448635
10228,-8.521844686660777e-05
10236,0.0011348311097679306
10237,0.000777049179178157
10238,-0.0003677855494238146
10239,0.00151306857940901
10240,0.00011585875951433626
10251,0.0003187684445875775
10252,0.0010237464794280841
10253,0.00024213750039407217
10254,0.0014322622829804662
10255,0.00031956873060561155
10256,0.0005087012538368103
10263,-0.00015489231446390832
10264,-0.00032498617196703705
10265,-0.0001376321392125138
10266,0.000659514545693395
10267,0.0015221819057826204
10272,0.0010836555568214553
10274,-7.175704602380319e-05
10276,0.0001931446215142305
10279,0.0005042906235767686
10280,0.00047489530481548115
10281,0.0011666624773398952
10282,-0.0006757479173318247
10284,6.872290216198272e-05
10290,0.0007055547220275484
10292,0.00037661243763240115
10296,-0.0002256520185777355
10297,-0.00016938366424368867
10301,0.0005532376264923167
10304,7.178307429890266e-05
10308,9.412128819303713e-05
10309,0.0005841870362975254
10312,8.210924591102185e-05
10313,0.00022981238806732434
10314,6.513020628608173e-05
10317,-0.0008386840410916226
10318,0.00016887344744536146
10320,0.0014317314369097322
10326,-0.0002945408048071836
10332,2.913028002783281e-05
10333,-1.0468371305071645e-05
10336,0.000595990588527677
10338,8.300825595428153e-05
10339,0.0007397138424590723
10341,-8.722301176044593e-05
10342,0.001223489921731418
10348,1.8769167000650013e-05
10352,0.00013807842642507667
10361,0.0009763083113250113
10363,-0.00031837221490395567
10371,0.0005236645610542619
10374,-0.00038802220053037363
10375,-0.00022547817209297625
10380,-0.00013593896452913175
10385,0.0007634236727832625
10387,0.0010857151923401634
10388,-0.047526520130182645
10398,-0.0002839044769278354
10401,0.000695485210309007
10406,0.0012428945530447778
10417,0.0003663679567717823
10421,0.00012264896851490597
10424,0.0003469526781378426
10427,5.5731990011257e-06
10432,-0.0004771747482071013
10448,0.005251010147038721
10462,0.0031232551285633268
10472,0.0008362807419123234
10504,-0.0005638036040777825
10518,0.0005691368542737344
10528,0.0017297610768507174
10530,0.0010701648644946726
10534,0.0002236879560931514
10553,0.0010463866535943673
10558,0.0020042433471956214
10568,0.0006917268288808462
10570,0.0016525661666051492
10574,0.0004184232157479756
10580,1.408765511118881e-06
10583,0.0001601840981960584
10589,0.0007587853016951619
10590,-0.00021920626370249555
10597,0.0011949702134266137
10602,0.00010146998019694053
10609,0.0020378107013428923
10617,0.0003078969690800173
10621,1.0281321669609465e-06
10625,-7.33941772739722e-05
10626,0.0008244258407789198
10630,0.004058274038275939
10635,0.002420486774818794
10637,0.00023384183583355345
10642,9.612064405808759e-05
10644,0.00029079413526420417
10648,-0.0003784464014785324
10649,0.0006446491776848796
10650,9.481184960898001e-05
10656,0.0012330528994773343
10661,-0.00027381716995662525
10671,0.00102604553895502
10672,-0.0002270228931030125
10673,0.00135383377495813
10676,0.0006032667614783347
10678,0.000693201389256724
10680,0.0004377307758782792
10681,0.00042736139900816707
10684,0.0011769571331340686
10685,0.0002712524724352682
10689,0.0006040513313196985
10690,0.0009132673945003372
10695,0.0008714887457003804
10698,-0.0007139615276126432
10699,-0.0006635629283785861
10718,0.0010306028044826817
10719,0.0003707793781046154
10720,0.00039178205089095234
10721,0.0004813063548689618
10722,0.00041878939915633643
10724,0.000450704182239195
10731,0.0008345669709162018
10732,0.00031988754444230594
10733,-8.354014502981161e-05
10734,0.0007208851500331533
10737,0.0008459543933501058
10747,-9.407110862998463e-05
10753,0.001232514095607358
10755,0.0013154058049699778
10764,0.0010673936188090674
10767,-6.895508005049737e-05
10771,0.0002708676487335816
10777,0.0002195045026831351
10782,4.6971245314845025e-06
10783,0.0011131805187882793
10788,0.0001847846288719129
10795,0.0012463406904486471
10797,0.0004829087121454035
10802,0.0004149712122230373
10805,0.0015372484762352797
10806,-0.0003244767813931612
10810,0.0013499671453944672
10811,0.0007065005228575626
10819,-0.02164725743030755
10822,-0.00010359425880825133
10823,0.00012315204514537639
10828,0.00013451646911844455
10833,-7.941602816675612e-05
10834,0.001176310565128732
10839,0.0006142349313617213
10842,-0.00017326854539642233
10845,0.0008899952222416193
10852,-0.00059899778464354
10853,0.0008144081854123494
10858,0.0011142163254559262
10861,0.0008025922245963781
10863,-0.0002090820929177822
10870,-0.0002811593551157012
10872,0.0005307426544914511
10874,0.0007059324806790763
10878,0.0013924378177936816
10884,0.00021407139295381356
10886,0.0012251347409709828
10890,0.0022340768196750607
10891,0.0004285224033637132
10897,0.000710373465762066
10902,0.0006927552249141819
10903,0.0006403051752007479
10907,-0.00016545505470033617
10908,0.00017695018628271212
10909,0.0007341041977465853
10910,0.0009010776629363747
10912,-1.829196727287122e-06
10916,0.001096712347470183
10925,-0.0008003112183831315
10928,0.00060647010816651
10930,-0.00012788000304708215
10931,0.0006778441080141888
