star,values
14205,0.09526363194063532
14596,0.03920274905957085
19749,0.17010625002157295
19759,0.05198092748944081
19777,0.09907010599995662
19786,0.142914747814325
19792,0.06251360612122453
19801,0.06632129436482623
19812,0.14363064043546112
19813,0.09990138377912852
19821,0.1400371758469694
19834,0.20804561888653164
19837,0.14008719258126864
19838,0.18689009046874921
19853,0.10491146286869739
19856,0.05718931014659725
19864,0.1422150846499587
19870,0.09203541994623159
19874,0.2574419646747469
19877,0.1752464738456899
19878,0.18649150219414704
19883,0.08457674771553308
19899,0.0790453176773618
19900,0.07380291639102572
19909,0.21586956977044833
19913,0.08780366620623625
19914,0.06879808216614995
19920,0.08711976259320939
19924,0.18817638318138064
19926,0.07211944479474569
19957,0.022738432050879078
19961,0.15120785411939436
19962,0.05018037045741527
19969,0.05688059784181258
19986,0.1296141531707901
19988,0.1459336397709878
20004,0.06196615839743451
20010,0.07741764847616055
20023,0.11638969009463082
20024,0.09555856063049739
20041,0.1554188629105525
20042,0.13144484678046944
20045,0.10466755135327929
20047,0.08046789589291578
20048,0.05758934454424392
20054,0.11623808527452713
20055,0.1296757095870047
20066,0.09230866211540022
20071,0.09029909159575143
20073,0.03214769905004286
20082,0.18583970891732862
20090,0.08181868863816334
20093,0.08717100303982563
20095,0.08494852056805878
20096,0.11249187142998045
20099,0.11730128946075294
20104,0.15661292987526293
20105,0.035313309569118226
20106,0.12576249046173146
20109,0.13574228862029242
20130,0.1012243314103679
20131,0.14695960532969032
20133,0.1171574745882162
20146,0.08469183937455117
20147,0.05698493421356204
20149,0.1287578168516098
20151,0.0729841227489345
20165,0.12320167303872685
20169,0.11832063336036447
20176,0.15142879813834495
20177,0.0785023955653125
20193,0.07338012961168278
20224,0.6622747830204787
20238,0.2667416762205447
20253,0.05182500761115586
20259,0.0962515943651057
20261,0.24221854817430843
20263,0.10672592236236352
20269,0.1791970172228941
20273,0.08967450367252987
20284,0.04796360864588241
20287,0.14381338970433744
20293,0.0944752655342622
20301,0.08407451688713755
20341,0.08103210677135236
20346,0.026122759998236357
20347,0.0875575374362061
20359,0.17620490646331416
20370,0.07475840641429438
20382,0.11544044890346489
20414,0.049646584699595556
20425,0.10381489235469388
20438,0.21506629170428854
20507,0.19956053347573371
20568,0.1751778091628533
20661,0.2794707537052773
20755,0.09185643601718943
20763,0.2589869013304005
20780,0.25926231478599776
20782,0.12107939912392024
20784,0.1478530464599637
20791,0.26286475353704875
20793,0.06806177735983483
20796,0.19180656728655207
20797,0.07316347039915226
20798,0.06906887829888157
20802,0.24746264894930617
20806,0.09814502728655035
20813,0.11801512599991247
20826,0.15400365177853811
20834,0.11628680925127477
20846,0.06653380098409149
20860,0.13777130935521759
20869,0.11075792290013939
20871,0.047284588427848905
20872,0.17994242308835773
20882,0.10580286478282068
20896,0.055748358192805596
20897,0.13082427112557235
20899,0.12642179546136958
20901,0.13431494254916537
20902,0.13611841915279024
20904,0.049058291421240754
20908,0.05670198130478872
20913,0.14460870764065226
20922,0.274175336278862
20927,0.18469751908241414
20933,0.23693068101410478
20938,0.045718650166982525
20940,0.061475230009945134
20945,0.10992772096586738
20946,0.11400991156751662
20950,0.17231212403681886
20962,0.09203256223050182
20970,0.32568310623774616
20971,0.13275543008521964
20979,0.16351056494810096
20982,0.14030320162738472
20987,0.1182126509750315
20991,0.2108364766339749
20994,0.06331861958490799
21006,0.16347185897925676
21012,0.06232043254092985
21029,0.33854235342177613
21044,0.02446205669363138
21059,0.054761686896380994
21071,0.08318742708058725
21080,0.07512957726925636
21081,0.1086631231340636
21084,0.07962865325104185
21090,0.0717524546696882
21096,0.07479399429632122
21097,0.09690692061313064
21103,0.06920861406947273
21124,0.06504060037016246
21144,0.07311893595951355
21150,0.0388348842745535
21152,0.025827518159051033
21165,0.13303355337417078
21177,0.08918403232223514
21200,0.08709492315286853
21201,0.184972420371523
21204,0.21411364915498565
21213,0.15666478147913795
21214,0.11839583996818179
21221,0.15568426518873701
21223,0.119289038599437
21226,0.17071448700814965
21228,0.13137889958114765
21233,0.09084056161245659
21235,0.06517331547548087
21260,0.09236605972351178
21284,0.09787983476470118
21297,0.09270079939261504
21302,0.06740624027265149
21306,0.10440407474163403
21314,0.07242537906254388
21316,0.10404328391320233
21318,0.05052973417762731
21321,0.06689078776438176
21324,0.05153223231109645
21326,0.053060695202737956
21347,0.08185589153146283
21349,0.10648963176686828
21356,0.10785158348497098
21364,0.037580389021366616
21366,0.13557007313445993
21367,0.06758256667651973
21378,0.046177146300885055
21398,0.026877156722919116
21399,0.12691953094820857
21403,0.03241748776343112
21404,0.08890334907591796
21421,0.06752087498971804
21424,0.07158295932092863
21426,0.12676473118860088
21444,0.09875536599459947
21463,0.07303340796047632
21470,0.08054837237475629
21478,0.10903973853461113
21480,0.13174712550011908
21483,0.05985870555900582
21495,0.06668046495098016
21496,0.19858860166412864
21500,0.044155227789640296
21503,0.11153911990614278
21509,0.05243720815718819
21522,0.14961258645299486
21524,0.11762108896342219
21539,0.08320757747601175
21547,0.10959064203783038
21552,0.17195766992527517
21561,0.15665692380976545
21573,0.051246601485566166
21596,0.053160479254243914
21599,0.07555125920128185
21614,0.09722794771246954
21615,0.1186177946224372
21618,0.39922147904733923
21629,0.12433942642330385
21657,0.08250333964805175
21670,0.11218905553547204
21698,0.09527721780227934
21700,0.12804281334623932
21739,0.07966040849503077
21742,0.09343174934237758
21748,0.042692373158199994
21749,0.0670248090087642
21751,0.045897582821749085
21772,0.09250308572263996
21778,0.09222708992527939
21779,0.10941699807447106
21781,0.060096789728485873
21829,0.11501876167400157
21830,0.05623647549282102
21834,0.14431449862785956
21835,0.08504225879177958
21836,0.050859068521104236
21846,0.10556989881355414
21885,0.055220506008361654
21898,0.05688057843472121
21899,0.06153419677644194
21917,0.11097114029817463
21918,0.06442659960976704
21919,0.06006212829221859
21936,0.12376612696036168
21946,0.03547641027495029
21963,0.02331046682526215
21964,0.0746560906831172
21965,0.06189400720635938
21969,0.04678966985798427
21982,0.058958488138691555
22038,0.06939790947913926
22051,0.047338141165601595
22053,0.07089696217671851
22057,0.086008614622606
22070,0.01752127650004749
22104,0.3376217324497744
