star,Slope
10093,-9.999999999955963e-05
10094,-9.999999999955963e-05
10097,-0.0016999999999995602
10098,-0.002699999999999559
10099,-0.0005999999999995597
10101,-0.0017999999999995602
10102,-0.00019999999999955963
10105,0.0005000000000004404
10107,-0.0002999999999995596
10112,-0.00019999999999955963
10113,-0.0006999999999995597
10114,0.001700000000000441
10115,-0.00019999999999955963
10119,-0.00149999999999956
10120,-0.0003999999999995596
10122,-0.0002999999999995596
10125,-0.0008999999999995598
10126,-0.0002999999999995596
10127,-0.0006999999999995597
10130,0.0007000000000004405
10131,-0.0010999999999995599
10135,-0.0006999999999995597
10138,-0.00209999999999956
10140,-0.00019999999999955963
10143,-9.999999999955963e-05
10147,-0.007799999999999567
10148,-9.999999999955963e-05
10149,0.00040000000000044037
10151,-0.00129999999999956
10154,-9.999999999955963e-05
10155,-0.0005999999999995597
10161,-0.0007999999999995597
10162,-0.0005999999999995597
10165,-0.0003999999999995596
10168,-0.0002999999999995596
10173,-9.999999999955963e-05
10174,0.00020000000000044039
10176,-0.00019999999999955963
10178,-0.0003999999999995596
10183,-0.0006999999999995597
10184,-0.0024999999999995594
10186,0.00020000000000044039
10188,-0.0006999999999995597
10190,-0.0008999999999995598
10191,-0.0002999999999995596
10192,-0.0006999999999995597
10193,-0.0003999999999995596
10197,-0.0010999999999995599
10198,-0.0004999999999995596
10199,4.4037581740929976e-16
10201,-0.0006999999999995597
10202,4.4037581740929976e-16
10204,-9.999999999955963e-05
10206,0.00020000000000044039
10209,-0.0009999999999995598
10210,0.00020000000000044039
10211,0.00010000000000044038
10213,-0.0022999999999995598
10214,-0.0006999999999995597
10215,4.4037581740929976e-16
10216,0.00010000000000044038
10217,0.00010000000000044038
10218,0.00040000000000044037
10219,-0.0006999999999995597
10221,-0.0004999999999995596
10223,0.00010000000000044038
10224,-0.0006999999999995597
10226,-0.0002999999999995596
10227,-0.0004999999999995596
10228,-0.0002999999999995596
10236,-0.0009999999999995598
10237,-0.00019999999999955963
10238,0.00020000000000044039
10239,-0.0009999999999995598
10240,4.4037581740929976e-16
10251,-9.999999999955963e-05
10252,-0.0003999999999995596
10253,-0.00019999999999955963
10254,-0.0007999999999995597
10255,-0.0003999999999995596
10256,-9.999999999955963e-05
10263,-0.0002999999999995596
10264,-0.0003999999999995596
10265,-0.00019999999999955963
10266,-0.00019999999999955963
10267,-0.00219999999999956
10272,-0.0002999999999995596
10274,-0.0009999999999995598
10276,-0.0005999999999995597
10279,-0.00019999999999955963
10280,4.4037581740929976e-16
10281,-0.0009999999999995598
10282,-0.0010999999999995599
10284,0.00020000000000044039
10290,-0.0002999999999995596
10292,-0.00019999999999955963
10296,-0.0005999999999995597
10297,-0.0003999999999995596
10301,-0.0005999999999995597
10304,-0.0007999999999995597
10308,-0.0003999999999995596
10309,-0.00019999999999955963
10312,0.0005000000000004404
10313,-0.0004999999999995596
10314,4.4037581740929976e-16
10317,-0.0009999999999995598
10318,-0.0007999999999995597
10320,-0.0023999999999995596
10326,-0.0003999999999995596
10332,-0.00019999999999955963
10333,-0.0007999999999995597
10336,-0.0005999999999995597
10338,-0.0003999999999995596
10339,-0.0004999999999995596
10341,-9.999999999955963e-05
10342,-0.00119999999999956
10348,0.00040000000000044037
10352,-0.0003999999999995596
10361,-0.00019999999999955963
10363,-0.00139999999999956
10371,-0.0005999999999995597
10374,-0.0002999999999995596
10375,-0.0008999999999995598
10380,-0.0007999999999995597
10385,-0.0006999999999995597
10387,-0.0008999999999995598
10388,0.0485000000000008
10398,-0.0003999999999995596
10401,-0.00209999999999956
10406,-0.00219999999999956
10417,-9.999999999955963e-05
10421,-0.0003999999999995596
10424,0.00020000000000044039
10427,-0.0004999999999995596
10432,-0.0002999999999995596
10448,0.0005000000000004404
10462,-0.004399999999999558
10472,-0.0005999999999995597
10504,-0.0004999999999995596
10518,-0.0005999999999995597
10528,-0.0017999999999995602
10530,-0.0017999999999995602
10534,-0.0002999999999995596
10553,-0.0010999999999995599
10558,0.0015000000000004409
10568,-0.0006999999999995597
10570,-0.00119999999999956
10574,-0.0004999999999995596
10580,0.00010000000000044038
10583,-0.0004999999999995596
10589,-0.00139999999999956
10590,0.0006000000000004405
10597,-0.0019999999999995603
10602,0.00040000000000044037
10609,-0.0022999999999995598
10617,-0.0004999999999995596
10621,-0.0006999999999995597
10625,-0.0004999999999995596
10626,-0.00119999999999956
10630,0.00020000000000044039
10635,0.0006000000000004405
10637,-0.00139999999999956
10642,-0.0010999999999995599
10644,0.0008000000000004405
10648,-9.999999999955963e-05
10649,-0.0008999999999995598
10650,4.4037581740929976e-16
10656,-0.0002999999999995596
10661,-0.0006999999999995597
10671,-0.00159999999999956
10672,-0.0003999999999995596
10673,-0.00119999999999956
10676,-0.0009999999999995598
10678,-0.0005999999999995597
10680,0.00020000000000044039
10681,-0.0002999999999995596
10684,-0.00139999999999956
10685,0.00010000000000044038
10689,-0.0003999999999995596
10690,-0.0006999999999995597
10695,-0.0025999999999995593
10698,-0.0010999999999995599
10699,0.00010000000000044038
10718,-0.0006999999999995597
10719,-0.0002999999999995596
10720,4.4037581740929976e-16
10721,0.0003000000000004404
10722,-0.00019999999999955963
10724,-0.0004999999999995596
10731,-0.00119999999999956
10732,-0.0002999999999995596
10733,4.4037581740929976e-16
10734,-0.0007999999999995597
10737,-0.0005999999999995597
10747,-9.999999999955963e-05
10753,-0.0009999999999995598
10755,-0.0003999999999995596
10764,-0.0003999999999995596
10767,0.0009000000000004406
10771,0.0005000000000004404
10777,-0.0004999999999995596
10782,0.00020000000000044039
10783,-9.999999999955963e-05
10788,-0.0004999999999995596
10795,-0.0010999999999995599
10797,-0.00019999999999955963
10802,-0.0009999999999995598
10805,-0.0025999999999995593
10806,-9.999999999955963e-05
10810,-0.0016999999999995602
10811,-0.00019999999999955963
10819,0.010500000000000433
10822,-0.0007999999999995597
10823,-0.0002999999999995596
10828,-0.0007999999999995597
10833,0.0003000000000004404
10834,-0.0004999999999995596
10839,0.00010000000000044038
10842,-0.0002999999999995596
10845,0.00010000000000044038
10852,-0.0003999999999995596
10853,0.001800000000000441
10858,0.0029000000000004396
10861,0.0003000000000004404
10863,-0.00019999999999955963
10870,-0.00019999999999955963
10872,-0.0009999999999995598
10874,-0.0009999999999995598
10878,4.4037581740929976e-16
10884,-9.999999999955963e-05
10886,0.0003000000000004404
10890,-0.0028999999999995587
10891,0.00040000000000044037
10897,-0.0010999999999995599
10902,-0.0003999999999995596
10903,-0.00139999999999956
10907,-0.0007999999999995597
10908,-0.0004999999999995596
10909,0.005400000000000442
10910,0.0003000000000004404
10912,-0.0005999999999995597
10916,-0.0005999999999995597
10925,-0.00129999999999956
10928,-0.0004999999999995596
10930,0.00020000000000044039
10931,-0.00119999999999956
10933,-0.0005999999999995597
10934,0.0003000000000004404
10936,-0.0003999999999995596
10938,-0.0018999999999995602
10939,-0.0003999999999995596
10940,-0.0008999999999995598
10941,0.0008000000000004405
