star,values
10093,0.24291726863721771
10094,0.29792924230603673
10097,0.3102695480518133
10098,0.4587712071927673
10099,0.4495318636393977
10101,0.32666422557750485
10102,0.27441869947406755
10105,0.26099801212931567
10107,0.2918934840165165
10112,0.25570007069195283
10113,0.32186361008711745
10114,0.3014583928636297
10115,0.3347518616897925
10119,0.3259393299426437
10120,0.28228400606154924
10122,0.29181642911714406
10125,0.4016570510776421
10126,0.36530256611609696
10127,0.29518197500060683
10130,0.2820010613536376
10131,0.4636688491988203
10135,0.3688838152803213
10138,0.556019980416786
10140,0.32035533799076954
10143,0.26795465040784894
10147,1.8746681592310508
10148,0.3877793300899198
10149,0.4327877144707021
10151,0.3068924952069662
10154,0.34066478973422387
10155,0.34037689129207616
10161,0.2740643190119642
10162,0.26509894875715556
10165,0.31862599581644946
10168,0.3027154144527441
10173,0.257362530007136
10174,0.28153465784415177
10176,0.45920727194473665
10178,0.30086912069601845
10183,0.25698324324626975
10184,0.5918921671298735
10186,0.2946156999073817
10188,0.2949572195338833
10190,0.4674380087624545
10191,0.25498348491318423
10192,0.2573222267905926
10193,0.27441379003637273
10197,0.31615218534129014
10198,0.27200107154312503
10199,0.2790671440682744
10201,0.2645017157659298
10202,0.2984644000842672
10204,0.2891594944232227
10206,0.26852405027458215
10209,0.2856580480070751
10210,0.2718000803906088
10211,0.3161744833995335
10213,0.3794130849065662
10214,0.2535559607094413
10215,0.3019854976811955
10216,0.28405762708194054
10217,0.2847200645339288
10218,0.40049853072573954
10219,0.31473926834177135
10221,0.3257640378543594
10223,0.291943958124166
10224,0.2988382380888842
10226,0.27843193651474596
10227,0.27841309885913373
10228,0.34921951618385727
10236,0.33415978128158574
10237,0.28652853051438987
10238,0.2948107282635146
10239,0.35421256450592514
10240,0.2794333444490378
10251,0.2727484958383141
10252,0.2907737934783897
10253,0.27370747139040463
10254,0.3770000419520601
10255,0.29362067232161343
10256,0.28447955430124006
10263,0.2922798647015269
10264,0.30352184412743277
10265,0.300266411196655
10266,0.33382535612585695
10267,0.4540339152912543
10272,0.2621800595378637
10274,0.32449091047512574
10276,0.33379113678700895
10279,0.28229725170445463
10280,0.2794716595095203
10281,0.2886690741414761
10282,0.46320171242696423
10284,0.24282844068246362
10290,0.33821889193987986
10292,0.28901123413846963
10296,0.32177842381278393
10297,0.3787155933902384
10301,0.3677044400251476
10304,0.2815775308468315
10308,0.31116654378260067
10309,0.2685440866945119
10312,0.40424878356032
10313,0.29433086708825956
10314,0.26590404923814964
10317,0.5005597231787983
10318,0.37068097971696945
10320,0.4505853714660809
10326,0.3106678027498149
10332,0.2738418246170182
10333,0.25462906455449524
10336,0.2925415611792619
10338,0.3446149693628061
10339,0.3750996578966326
10341,0.3296428229718131
10342,0.37013691000352633
10348,0.31028871383489737
10352,0.45849976449121915
10361,0.27816807775779734
10363,0.352428743193636
10371,0.29371022043311673
10374,0.38949549487270035
10375,0.3052977270223538
10380,0.29085380683344253
10385,0.7134482001341983
10387,0.320040408773004
10388,21.302439266896844
10398,0.2574312592555416
10401,0.35378243460783226
10406,0.3456794795303193
10417,0.3155052795015818
10421,0.3545108669048502
10424,0.2666739135726197
10427,0.27585518610790205
10432,0.44711759511336907
10448,1.6732184142083675
10462,1.6124392065635458
10472,0.2724431457959018
10504,0.30431173112005067
10518,0.33635966540082807
10528,0.3869965676158041
10530,0.396252714970457
10534,0.3557273362837441
10553,0.32599722700013534
10558,0.8179070634742859
10568,0.2738550097315851
10570,0.3969225850733502
10574,0.4182603203985079
10580,0.30419056273304723
10583,0.2790127393183912
10589,0.36598037116052434
10590,0.3804834082254622
10597,0.46607382567709243
10602,0.3756950667379636
10609,0.7548543264660421
10617,0.5273818116266282
10621,0.4599608145996884
10625,0.5857151070306142
10626,0.31788711744091824
10630,2.3855857175291413
10635,0.6484479472583057
10637,0.4163005679053363
10642,0.3037989883857501
10644,0.3220828146142476
10648,0.4464976925454135
10649,0.2920801678679282
10650,0.2562022708629199
10656,0.3688664778909632
10661,0.3164402088028304
10671,0.31226145724978926
10672,0.30896045473470174
10673,0.39375026613217273
10676,0.3523407303876387
10678,0.27496050533855276
10680,0.31818431840408556
10681,0.26971296191955973
10684,0.3305863836130043
10685,0.4428638133121869
10689,0.3858660408006473
10690,0.3037005278705025
10695,0.4440911848189212
