star,"C,S,Score Values"
10191,0.13573341343648293
10406,0.25870770691873496
10472,0.1567096275326502
10649,0.1773623392740404
10671,0.21274896448650646
10678,0.15236308471278803
11658,0.1588283842102265
11665,0.155557544230773
13535,0.09607600912028488
13545,0.4803499054364956
13552,0.14656328802606644
13648,0.1408294680113216
14168,0.09484231415914886
14188,0.06746230116419577
14201,0.06208313437843699
14202,0.05739863998713576
14215,0.08435969226156656
14218,0.07645985770535815
14596,0.06055028568298188
14808,0.07126044664366969
19749,0.15812934548292484
19754,0.07111359042240815
19772,0.1215710618639969
19773,0.13749324756912007
19777,0.09990132651350266
19779,0.23242977266889372
19782,0.215115825755265
19786,0.1259667910022425
19788,0.13010556587896413
19789,0.11976251015819325
19792,0.06815502393588274
19793,0.15289139511012784
19801,0.06906590312672727
19805,0.1274233351700338
19806,0.08776766620810234
19811,0.17825621905143238
19813,0.11655818031958132
19815,0.16347003332245216
19816,0.15763220850659748
19819,0.10323042502790743
19820,0.11968764641886268
19821,0.25562545310916396
19834,0.2057700549061092
19836,0.19247887105514955
19837,0.38050119611331923
19839,0.1595400958803095
19840,0.12615281759044755
19845,0.17318032767576533
19850,0.17575383367948472
19853,0.11833338511630928
19856,0.08263692736451538
19858,0.1990437660986641
19861,0.06863592034894558
19866,0.16610158928850935
19870,0.12533982712497957
19875,0.16439438816654373
19882,0.5122167647533519
19883,0.08580458774884536
19898,0.1206510549300261
19899,0.07944553571911499
19902,0.6478130056354541
19906,0.15490511591318562
19911,0.14591551120423518
19914,0.07402306419803865
19921,0.5148954085362532
19924,0.18312341604368787
19926,0.06833274814926578
19927,0.16041099670642844
19929,0.2298256442315435
19932,0.1981265137852818
19936,0.1325000561973759
19940,0.10644027579058643
19947,0.17133331223759488
19949,0.10765682683072895
19973,0.09067145355727184
19976,0.2825573523058856
19986,0.13244705075783228
19988,0.28361932555700226
19990,0.09199347217067952
20000,0.17369505640018607
20006,0.09432538614709418
20010,0.0797447793328282
20016,0.17371065556061296
20017,0.08077878230519213
20024,0.0970868163679514
20026,0.061958982534482676
20030,0.08906010696043377
20031,0.2773134613313667
20042,0.12110060022907895
20043,0.12081859907685698
20045,0.10222943414817809
20047,0.08669009429349714
20048,0.05901561465047336
20053,0.15773459112564078
20055,0.20053526118450465
20061,0.10432257056868557
20064,0.08600823951987746
20066,0.09423017641942004
20071,0.09695563587668873
20072,0.1117813439014958
20075,0.05931629957552662
20087,0.2761777489641376
20090,0.08724693198106456
20093,0.07422619898503306
20095,0.08022751041265497
20096,0.13351841442932194
20099,0.18118860822007626
20104,0.2981805203197707
20106,0.15996638400145136
20109,0.2038387217966462
20116,0.0887826845708257
20124,0.10260966522395484
20126,0.12267124461634073
20130,0.09216642591395371
20141,0.1295081644039915
20144,0.09969282387048117
20146,0.11445726230902095
20147,0.060698752806023895
20149,0.11531979042713303
20154,0.13843494458037767
20158,0.10494031249066427
20165,0.24331899589003067
20169,0.11200096537953043
20175,0.10160255818229122
20176,0.23464937689926474
20177,0.08086278549854271
20178,0.1300166018765014
20179,0.12024695298258065
20180,0.09884088389509581
