star,"C,S,Score Values"
12780,0.15716548442610734
13073,0.0966931466237892
14201,0.07872251739088182
14202,0.08018151313506865
14596,0.074471919782815
19749,0.17318493007224667
19750,0.1407117161969889
19759,0.11288338076197997
19761,0.13873776173456367
19775,0.17291984109810454
19782,0.22068450417900295
19789,0.13236626063309956
19792,0.07861379146101904
19800,0.19997228910679277
19805,0.13796121201908965
19806,0.09036985111779355
19810,0.1921985636062995
19819,0.09524718429376744
19827,0.17189182715569817
19832,0.16588457849185131
19834,0.2419178865948149
19839,0.16711691813794782
19841,0.06562647461905786
19845,0.2115586549168416
19849,0.14112514618299993
19853,0.14941092482031693
19855,0.15878126558364977
19861,0.0695397433021144
19866,0.20599084970185824
19870,0.15130517095671941
19877,0.2480384029287646
19883,0.09142602879620428
19884,0.12602159803973265
19899,0.07927675169672604
19902,0.7140334901713449
19927,0.18611061735446813
19938,0.2790193604122012
19948,0.06554695379513177
19951,0.36766213095543077
19957,0.06432721027450736
19976,0.33720336253124905
19986,0.1489741646673842
19988,0.3340567648889089
20000,0.20475409032785852
20016,0.20846751358362925
20017,0.08637944440115512
20024,0.09509896049361113
20026,0.08130825695186383
20030,0.09149022275205439
20048,0.06955526651831231
20053,0.15828690372140933
20061,0.11771175382824597
20064,0.08937269107194568
20067,0.19593373555440918
20073,0.07155456164887578
20075,0.07685330574622204
20093,0.08762111570922562
20095,0.07974400492726319
20097,0.22456977131638473
20105,0.06829107729768351
20124,0.10479148352748752
20125,0.14380008782891937
20126,0.12953769382993482
20130,0.08744823592637979
20141,0.13577957939171723
20151,0.14227639224785266
20154,0.1391005425472318
20173,0.21843153618304523
20175,0.09806792997771209
20176,0.2823867413373181
20179,0.1286364476749192
20189,0.1492571263845366
20215,0.06011575291189304
20243,0.08424633808173716
20253,0.06919456132061631
20259,0.08534239113737174
20262,0.1453200623713299
20267,0.042974054975774195
20285,0.23998679748182342
20293,0.11018623773407919
20301,0.09073600022672723
20313,0.07675066449948989
20327,0.1960573814386043
20346,0.060167944749610576
20347,0.11023387797896811
20351,0.10875913897733161
20362,0.18447358241599401
20370,0.10368138155714945
20373,0.15629014920265324
20407,0.17414046781589607
20426,0.07064346599930608
20427,0.07233550776485818
20526,0.18198170352741164
20577,0.22044751937512558
20715,0.23571967830112764
20755,0.10911036867609901
20765,0.08868075303439805
20771,0.13341146096253975
20786,0.060198266706635924
20788,0.16536606580066812
20789,0.14039240477442885
20797,0.11695103356397316
20800,0.09464039695477901
20801,0.22988172856111608
20802,0.2453460921892216
20806,0.11013453284930082
20815,0.15417938985700494
20820,0.0834897335921089
20826,0.362975706725385
20834,0.23828341596391783
20841,0.09976640067716859
20846,0.08533295241818793
20860,0.35126360026998454
20865,0.10236782513835009
20871,0.07738895304766026
20872,0.4045032133488279
20882,0.14943196581615195
20896,0.10995139051927579
20899,0.1653579817601134
20902,0.3667799481564027
20911,0.13620355542763674
20913,0.23750922706299815
20914,0.19870374953741318
20925,0.10847189004475227
20930,0.33453466434607465
20940,0.10139650714959413
20945,0.11430488520210769
20950,0.14281361181512597
20954,0.23979034630875545
20962,0.12158087950343426
20982,0.1344567526932602
20983,0.12789645649340395
20989,0.096470975101818
20994,0.10667813584861806
21006,0.16973902259458803
21012,0.0866133969653047
21044,0.060375786062222575
21048,0.0670996194536379
21053,0.0648015411651755
21055,0.07053987982808671
21065,0.11583293456617996
21067,0.07031172864668278
21071,0.09499410966518412
21072,0.08646578635066962
21079,0.30223481468659213
21080,0.08373890536601822
21084,0.09110261926657848
21090,0.06507466106017126
21097,0.10597885715502378
21124,0.07836179467972353
21131,0.11180844331513094
21144,0.08895350266559264
21150,0.058949136635823435
21154,0.10901743945049723
21155,0.06704470618031214
21157,0.06382291022034958
21158,0.13824681518842497
21177,0.16023343307449756
21186,0.15993457158933644
21201,0.1705717894288668
21206,0.16654282558028471
21209,0.2658037304298591
21214,0.19528027172611093
21223,0.11561145727113778
21224,0.4341231582236705
21228,0.2990920079188492
21235,0.05059789056590244
21245,0.14378895916235088
21258,0.24246030114655712
21280,0.06510043085777416
21284,0.10870942887222779
21287,0.09944860036101474
21297,0.10248305984931501
21301,0.10332691998988215
21302,0.0840081623624231
21306,0.12242786193672908
21316,0.16246775896400145
21321,0.06335124932597963
21324,0.0700931420381229
21346,0.2159781458524499
21347,0.08426891717639992
21349,0.11123779410633274
21356,0.11878692752504454
21364,0.06847672322068617
21367,0.08656901453236603
21371,0.1073430008184617
21378,0.06764296215129541
21383,0.1802527096959558
21397,0.09375791233925121
21398,0.06947607497409884
21400,0.08963575697195474
21403,0.06902630474789374
21417,0.0731774835803115
21421,0.0843998709588598
21424,0.0892258226535438
21453,0.22437355018692104
21455,0.16486898373549147
21470,0.09039539977507534
21475,0.04244545390247223
21478,0.3137886332533628
21484,0.07853438559246331
21494,0.1971112735947458
21495,0.06372415388784938
21515,0.2318104973378825
21516,0.1336776423005507
21522,0.1602764054333601
21524,0.12635059977255317
21532,0.174711274077215
21538,0.07917763151051872
21547,0.11069130677002091
21561,0.3318854401508512
21567,0.19861521068423055
21573,0.07988037739028316
21575,0.3034350258435855
21596,0.07842724366008895
21599,0.09142913388028373
21614,0.10942240352602602
21615,0.12457978152257905
21629,0.15216037368015242
21630,0.07417421601272363
21637,0.08065779904457708
21655,0.0673809008925634
21657,0.1169020461680587
21670,0.13039061168527952
21673,0.14714366666294262
21691,0.08468469897724344
21693,0.07355977148100394
21698,0.11604362513415278
21725,0.07076140706085146
21739,0.09185397096033099
21742,0.10238568429701372
21749,0.07596242988153444
21751,0.0664407390972903
21769,0.11279820317880677
21776,0.11900003061213542
21778,0.09845827606379691
21780,0.26472471851939117
21786,0.10260044529729001
21787,0.1138607513728951
21829,0.1281302180239795
21834,0.15026703265682748
21835,0.10429212510536968
21836,0.07411397572158918
21839,0.16708367461858153
21846,0.1120712972843617
21851,0.12985996116649257
21857,0.09133591638744278
21863,0.14379357758334715
21877,0.08795315555999722
21885,0.09353399106353773
21898,0.07580838216236874
21900,0.10282852740667872
21905,0.1185786087901412
21918,0.060499917720753485
21919,0.06534533959452003
21927,0.059531430701956024
21946,0.06403714903977091
21957,0.13950933196344842
21963,0.060559081925012595
21964,0.08553996268437623
21965,0.08320172442064262
21982,0.07128424681386948
22005,0.29279065590259357
22038,0.0895625601466488
22043,0.21321490845877686
22053,0.08477358713379513
22057,0.09410609564546812
22062,0.06771649271968681
22070,0.06327806289926027
22140,0.1752670142165521
22145,0.19504130511030773
22162,0.10483927103100547
22178,0.31415486967840517
22190,0.11510090926484959
22194,0.16181118782968018
22220,0.12246334122290586
22231,0.25186299946178
22265,0.09891719406361693
22295,0.08347020712927178
22301,0.08092149781112451
22356,0.2094944033715438
22372,0.0628712630810088
22377,0.11800862792920777
22388,0.18474613285498037
22391,0.07584420102982974
22395,0.09521822578599677
22402,0.1524808063365759
22409,0.09663309761635076
22423,0.07931957416914207
22429,0.21194386963815975
22474,0.08403912655134288
22490,0.09832940800663527
22522,0.36232472588185344
22527,0.08910771378708157
22531,0.07019370042071087
22544,0.2019743068307875
22552,0.07678193254699983
22553,0.42334863769171144
22585,0.08243424954845872
22588,0.1937649556296938
22687,0.6040700393388329
22693,0.04818145026304695
22695,0.18623289571420823
22697,0.15102068452418543
22702,0.08050600177280755
22715,0.08283757076108562
22720,0.07484221466285296
22724,0.21590386167647893
22733,0.22290803212581886
22737,0.10454112736703652
22739,0.05827686900668975
22751,0.11058782086134174
22761,0.05094773920409013
22762,0.08133145187059101
22771,0.09047280025919395
22773,0.0636442088760941
22775,0.10142718904877919
22777,0.08842786192765785
22797,0.10034618451268741
22807,0.08663249927782482
22815,0.10896781584607539
22831,0.14233951827232696
22870,0.10215380702727551
22924,0.08550625780662494
22925,0.2797436124075572
22932,0.25923523772074153
22965,0.0791814322396938
22976,0.12034071549393104
22977,0.1931110952031005
22983,0.10999892275976077
22989,0.08003315115354608
23012,0.11293664905204137
23034,0.5904693776239219
23037,0.23734318908025429
23043,0.09225243978480828
23079,0.06283500833490549
23116,0.0706518741537302
23177,0.20978058404308697
23200,0.07761361323175062
23209,0.09122344915655282
23210,0.09943740278816132
23219,0.11710689198808538
23222,0.11281938116422655
23234,0.11661973313098313
23240,0.0715566261794373
23285,0.10736408043407875
23301,0.16223868846851788
23311,0.22243196944535792
23337,0.07350007175580524
23411,0.15556132547713944
23421,0.11207711805712128
23424,0.17779030500861073
23427,0.18441840020929107
23452,0.14795415503819973
23459,0.2925209228993944
23460,0.0865451658168179
23462,0.1233749775481004
23468,0.25315664857778936
23497,0.309899875496685
23520,0.0903607049461362
23522,0.06407496063962344
23535,0.24897169498705296
23537,0.1255371199999931
23542,0.19290843359891538
23550,0.13727136863378184
23553,0.09177361064487004
23558,0.19527389056095712
23571,0.07431652124585161
23599,0.19953025630695662
23601,0.3131641924586538
23602,0.0780467100946266
23612,0.1312332930448264
23615,0.07045217016066604
23620,0.0651129611528081
23643,0.1330778297310651
23660,0.1345229986287863
23662,0.07653952833009003
23666,0.2355269685048888
23685,0.10871978076622497
23699,0.14422326350063328
23701,0.22635828456042578
23711,0.09263918319650025
23724,0.1497771185113841
23762,0.1667205693368891
23766,0.09409540906072683
23792,0.06420041035543765
23804,0.11724205311066413
23805,0.349510802448086
23817,0.3578496813464203
23818,0.16016499231846154
23822,0.089712563069653
23832,0.07144185599868906
23838,0.10877644195135762
23873,0.22868536123570396
23880,0.1222393235330254
23914,0.1733343879236602
23917,0.18508874160575933
23931,0.14408893571201212
23952,0.07953836671522067
23970,0.0928728695329065
23971,0.08731628907860321
23973,0.095788130316533
23975,0.0928885218902796
23976,0.13497447199820825
23979,0.094142815261817
23988,0.10292336655241739
23989,0.08058499557323236
23992,0.132417401899688
24003,0.22149207333993928
24015,0.08078051606876563
24020,0.15780179540376213
24021,0.14392440756390035
24025,0.0962158287476474
24026,0.12223899729789299
24039,0.08270024134644074
24041,0.07658456392330018
24043,0.06711918865699328
24052,0.07875025922466947
24061,0.11808777612200871
24062,0.15188531580721737
24073,0.08541411638563395
24076,0.06457377166503506
24091,0.08860048798231505
24096,0.06595959410518944
24119,0.13354225824461663
24134,0.15076763937644985
24135,0.07728544056008195
24140,0.19691369486775148
24147,0.13098080937163625
24154,0.1839863261875119
24158,0.26453263832743545
24169,0.18371491455394015
24173,0.26691064151803384
24176,0.39547804187528574
24186,0.1937822390930936
24223,0.17727508735864006
24231,0.19544071416152098
24262,0.17893470137572132
24287,0.19223844867361428
24289,0.2106781406234248
24317,0.16072264719974358
24344,0.11798833673532912
24366,0.2483956497081548
24375,0.5297697199048906
24386,0.18413110832767085
24393,0.15284271064297222
24397,0.0765984608382279
24405,0.12329577471989352
24411,0.12233962637377246
24431,0.13153679999607265
24432,0.07482938284358538
24435,0.06448247533433324
24438,0.06711332926279702
24451,0.07650090515254047
24467,0.07984457674183812
24468,0.0639972128225237
24470,0.08617659834163062
24471,0.06883174544414687
24476,0.08589269901668387
24482,0.0594729295303114
24484,0.059462090493458915
24485,0.11181000784485162
24490,0.04983894767305318
24501,0.4033682355270057
24526,0.12493194227612751
24539,0.0820449427514015
24541,0.41997316054327793
24547,0.06314609852752076
24558,0.1056990566213537
24560,0.30617276086164374
24570,0.13480602063949104
24571,0.08641272908178298
24577,0.07657897920419836
24602,0.09063202897054534
24605,0.09868430703689494
24607,0.19949393609917662
24618,0.0639183218693219
24650,0.1408807222537181
24658,0.13209701626951986
24692,0.097952055281891
24723,0.10309794011651806
24725,0.07389726263333861
24734,0.08900324084406289
24761,0.09265922890155817
24771,0.14757851583899234
24775,0.0744229508879534
24825,0.1324029284179632
24848,0.06642226625628048
24849,0.16979520888307054
24882,0.13631414227402575
24883,0.07198438442385588
24884,0.14119016026431308
24888,0.16383385848104237
24892,0.11146518133989008
24913,0.10421893462277675
24919,0.09117352645305682
24930,0.17041280772380982
24936,0.08643731375552285
24937,0.14251061662465167
24952,0.09501508903213207
24955,0.22138385080513137
24965,0.14927471586035368
24982,0.07459268916713573
24983,0.16794084064244252
24989,0.23055080702096445
25011,0.13657630193903114
25016,0.09970927904722679
25028,0.20769529206402432
25030,0.12747267465958673
