star,"C,S,Score Values"
0,0.12484083697917495
1,0.21281372122938785
2,0.3730898571645624
3,0.5222127195160735
4,0.13543447918563026
5,0.18175206267555133
6,0.24207151124805973
7,0.25615192370330186
8,0.2873619944248659
9,0.1112566563654009
10,0.18978876469579073
11,0.07664264567233604
12,0.12024820604369195
13,0.16304861595796333
14,0.21639576105729652
15,0.2519519756020126
16,0.12472734016838401
17,0.09525298427206506
19,0.1511792878794666
20,0.0960712549586036
21,0.1415814499249896
22,0.11985434070744475
23,0.07166100864573526
24,0.1591659184248769
25,0.31345719734110494
26,0.13528692150174546
27,0.11874530599440469
28,0.09572212515953947
29,0.14704136747869434
30,0.1445312283910955
31,0.08520229452958832
32,0.1596175468877518
33,0.1825983014290265
34,0.17538159714239118
35,0.40756414347115977
36,0.17314539300928725
37,0.29652407989774526
38,0.16996746682411903
39,0.5060543597444109
40,0.13049834534907784
41,0.13769067117381628
42,0.18524101843611143
43,0.3624933471559217
44,0.21456572412018818
45,0.1844965373079029
46,0.2716807236762625
47,0.3010463799357154
48,0.33034182526408973
49,0.09962210274602784
50,0.25954186858722184
51,0.18593001943365403
52,0.1284465264336826
55,0.41999926965883505
56,0.15637787214701657
57,0.2181852537922901
58,0.08702048155977968
59,0.30014660992242115
60,0.35030550463445237
61,0.2763073436100245
62,0.5125362835421491
63,0.18152133011890498
64,0.1749736591737481
65,0.18071455867910755
66,0.2602601983005443
67,0.28271202531414197
68,0.2111558265858019
69,0.281039817943252
70,0.07097314970694005
71,0.23997363549181447
72,0.13365937777279008
73,0.10259354973043042
74,0.2922389678205853
76,0.3247631509298597
77,0.233823634340685
78,0.06334011826587041
79,0.28735112843381216
80,0.054124415429306356
81,0.2201840491194243
82,0.17146284472769457
83,0.17359503032397047
84,0.23389634484311264
85,0.06402876129758572
86,0.2671544011900853
88,0.08995495823868774
89,0.18964782930188487
90,0.07533428382257176
91,0.05624033749035849
92,0.08554931015299193
94,0.15396101650247448
95,0.07897313148759694
96,0.12043480990584261
97,0.07077023824279728
98,0.3021569601772346
99,0.1776865262289713
100,0.15831054864884925
102,0.2911191092389869
103,0.0978246185060444
104,0.10368714241771636
105,0.09306532746459195
106,0.09950105135244516
108,0.18456262428380657
110,0.30845320940393617
112,0.09922238767509084
113,0.07499048322198901
114,0.08777498133750178
116,0.07772291260837227
117,0.16470010620775705
118,0.12919267355922143
119,0.05282169513637405
120,0.2954422973373842
121,0.07276473152321332
122,0.06267020058933745
123,0.11818705292224871
124,0.09722548134684181
125,0.07478113551458138
126,0.146193749724049
127,0.28474604367225115
128,0.18359790601102524
129,0.17555634986237237
130,0.12342296915291184
131,0.08785868316849449
132,0.1295495770756171
133,0.19424292612876115
135,0.09101297612768831
136,0.0637754342705021
138,0.09643060173922537
139,0.16163171661916434
140,0.2433604552735056
141,0.09300279895479306
143,0.14887112390771448
144,0.12823819372843628
145,0.34846630067943896
147,0.1947946257846931
148,0.23287100202084762
149,0.12193249228321619
151,0.10464217130795891
152,0.17213769505600032
153,0.1730504373253083
154,0.1673471565006801
155,0.3154349628699299
156,0.41234355157935143
157,0.08845084083362549
158,0.08464596247946933
159,0.22639228352500043
160,0.10692375812364228
161,0.07138453888617126
163,0.11203934677097264
164,0.2836170112384476
165,0.08836948970408148
166,0.07718108512397391
168,0.17294488969447624
169,0.09821723607389822
170,0.21962394486975081
171,0.14073933667027147
172,0.08708763103538945
173,0.12105559373827886
174,0.12207292126300477
175,0.08157182107898599
177,0.34584612998245223
178,0.07320940539015859
179,0.12814955434588454
181,0.09985582109923645
182,0.17659318566193338
185,0.09716914676214089
