star,values
10093,0.4169410666365839
10094,0.5774184699900561
10097,0.627040083497106
10098,0.8042756779209895
10099,0.6480100512690542
10101,0.6987918418780199
10102,0.5204279633065169
10105,0.6038860893015298
10107,0.5215200448846472
10112,0.48933638636796983
10113,0.5551175691146157
10114,0.49962510564781354
10115,0.5057499030299324
10119,0.6830545451704773
10120,0.6115049023535454
10122,0.5744317165043985
10125,0.5944003465435783
10126,0.588491877506335
10127,0.4551504969410992
10130,0.5311122350826772
10131,0.6753472955342631
10135,0.6723845971947473
10138,0.7868915773782157
10140,0.5244866837533231
10143,0.63089541494613
10147,2.1403954880453417
10148,0.6483244946413445
10149,0.614781499566989
10151,0.6355533757562131
10154,0.6053015161316149
10155,0.7670277977343207
10161,0.5391693781165534
10162,0.6546286655556268
10165,0.5068841089052023
10168,0.7097257330225758
10173,0.5158969739580261
10174,0.5023104939302812
10176,0.603798795553176
10178,0.532100858505105
10183,0.6336642062006521
10184,0.7518021928426433
10186,0.6213493339822793
10188,0.5806182941549812
10190,1.108198291847174
10191,0.6001957084163169
10192,0.592958400789735
10193,0.5671138709024323
10197,0.7043241836697512
10198,0.6312799598688105
10199,0.4499918130405233
10201,0.6140080619846062
10202,0.5026887558133897
10204,0.4909351545765696
10206,0.5819064467354655
10209,0.6460029254339485
10210,0.4924953666796033
10211,0.38078103034333544
10213,0.7034977851975883
10214,0.5809556037291209
10215,0.5462731444439796
10216,0.49081330568461196
10217,0.4958870256638143
10218,0.6707800483996547
10219,0.4873384199742777
10221,0.5307092389529771
10223,0.5894923118361522
10224,0.6793351111091441
10226,0.5430652462932922
10227,0.5963136602834934
10228,0.544799534730835
10236,0.7527162090578928
10237,0.6423836891169844
10238,0.45132490538735376
10239,0.8018369555676259
10240,0.5017577279241171
10251,0.5440220718931469
10252,0.6551115033916163
10253,0.5391998994307613
10254,0.8536447753669482
10255,0.5763449418321244
10256,0.5486440056626858
10263,0.4756979404768168
10264,0.4790921060041091
10265,0.5150991927114275
10266,0.5502266259408116
10267,0.7763775286168776
10272,0.6423253699230508
10274,0.549410553074258
10276,0.588748877685341
10279,0.5673825299751868
10280,0.5769704642778882
10281,0.6497011380759277
10282,0.5870470628032104
10284,0.48312330814026394
10290,0.6812787679007641
10292,0.6024769200206449
10296,0.5283971826601386
10297,0.5454776504271137
10301,0.7141270752015308
10304,0.5487489195147464
10308,0.5510287249645588
10309,0.5648443011630765
10312,0.5728697135688283
10313,0.5239308025045158
10314,0.5024167997039485
10317,0.5994278396133599
10318,0.5873430160955344
10320,0.6853709224502527
10326,0.4928351454804105
10332,0.48501832993006605
10333,0.4777204681348582
10336,0.6150841323350108
10338,0.6077757611145044
10339,0.7760826192148204
10341,0.49809770864661124
10342,0.7287005696469756
10348,0.5014772956327922
10352,0.6488639938003508
10361,0.6978141317212015
10363,0.505702631049776
10371,0.5312592907337791
10374,0.5090464736785828
10375,0.5104366287007204
10380,0.49207609714613626
10385,0.8666613962109682
10387,0.716182204026604
10388,20.464808127654422
10398,0.44492846589053003
10401,0.670632039915533
10406,0.6775855541482192
10417,0.5755799766580563
10421,0.5939715535745071
10424,0.4912166332054131
10427,0.47282266062718104
10432,0.5750679264957161
10448,1.8343859949239767
10462,2.1635403436806104
10472,0.6131330605683564
10504,0.4288172814466457
10518,0.6107701076170104
10528,0.7433974102223604
10530,0.7746644625447825
10534,0.5843756055587908
10553,0.6941329631731002
10558,0.7672977840363508
10568,0.6477287564089326
10570,0.6882787196585296
10574,0.6544145513498654
10580,0.5357202839353699
10583,0.5422328895416377
10589,0.6628499639149517
10590,0.5541616746982669
10597,0.8356601929566803
10602,0.6265369360498801
10609,0.7143248869679952
10617,0.7817902820621518
10621,0.634200900585596
10625,0.8415776088639004
10626,0.6262054560938083
10630,2.4504443650412755
10635,0.7139195760405008
10637,0.5838614897644733
10642,0.540618100998095
10644,0.5216156224625893
10648,0.5870943478211731
10649,0.641453494952488
10650,0.5006618778197996
10656,0.7137119372449028
10661,0.5042360781818
10671,0.6976149508391842
10672,0.46483202170122184
10673,0.7249236243570738
10676,0.6754190974425287
10678,0.6320726568751631
10680,0.5572210548429095
10681,0.4944203397915797
10684,0.7085246026560262
10685,0.7202160450861484
10689,0.5988426335232248
10690,0.667089490751645
10695,0.7808217570403354
10698,0.4242297789812352
10699,0.3838091869119607
10718,0.6357284168913531
10719,0.5603640952879781
10720,0.5230546751058871
10721,0.6052410843245822
10722,0.5665448275991449
10724,0.5895893892054461
10731,0.7345265067850985
10732,0.5295434181074995
10733,0.608908588165713
10734,0.6191582059850603
10737,0.6070812347799468
10747,0.4985431189520272
10753,0.6684948720379535
10755,0.6898600680581368
10764,0.6860349948067985
10767,0.5046197277619876
10771,0.5414005770796844
10777,0.5299820675477129
10782,0.5197405477130235
10783,0.6763036070787221
10788,0.5523645764104166
10795,0.7093636112169444
10797,0.631386751124411
10802,0.6287475724183128
10805,0.7347600179438902
10806,0.41290357953299567
10810,0.6702697940651688
10811,0.5974165734090254
10819,6.434259053706688
10822,0.5112051130633806
10823,0.5476086290941574
10828,0.6155740632709619
10833,0.5187174138450703
10834,0.6591118593660698
10839,0.5768817775200746
10842,0.5028955825326371
10845,0.648484438155576
10852,0.7848740209059083
10853,1.2851796810354223
10858,2.101133277477765
10861,0.6051171729133236
10863,0.5096537754424906
10870,0.6325057553707093
10872,0.6380285434714635
10874,0.6347238695307268
10878,0.6873710734390618
10884,0.5662015136823664
10886,0.6751309729625491
10890,0.818353220902666
10891,0.628870696988164
10897,0.5802817046338411
10902,0.642753159184899
10903,0.49098755644444353
10907,0.509036824903994
10908,0.5288354698613795
10909,0.3833253901957512
10910,0.6561753365681094
10912,0.5657290556955632
