star,"C,S,Score Values"
19971,0.11923010741810815
20027,0.08361806417129392
20232,0.1259777538318604
20279,0.11506462375330732
20339,0.06922092616694318
20352,0.08223884075118512
20369,0.08850567239829162
20379,0.07191694331468759
20403,0.09958915782865091
20443,0.13069056136899035
20799,0.16650427992042843
20811,0.04385696553905848
20890,0.06958304031116076
20903,0.04624702073328171
20968,0.0920089238759062
21011,0.2661818225974217
21304,0.11607010439389938
21544,0.1407914703719748
21549,0.12754646173149564
21555,0.04465529415051665
21565,0.05258562748482411
21566,0.06640632622014625
21570,0.07230552970749586
21572,0.08282876828185745
21589,0.1994514084264205
21649,0.07783188455453678
21676,0.1392268477777445
21685,0.09550883145680361
21690,0.0953524192718412
21733,0.14902331214027326
21859,0.06289239616880589
21864,0.09138777557497059
21907,0.18768888158703956
21930,0.0707577388160627
21945,0.05298585354340152
22576,0.09709584261467662
22592,0.1018536325838959
22768,0.19302850385107634
22779,0.0950589362782001
22781,0.08537377924591298
22837,0.09788906399553107
23248,0.08457811387373179
23425,0.13617775222109957
23434,0.13377838344536697
23439,0.061075117829331976
23595,0.1455799299114381
23597,0.11859225226871539
23654,0.08595423892744224
23677,0.18731701618992247
23797,0.18250423233689908
23807,0.17178785603041632
23918,0.11704872845115452
23932,0.10192119831244115
23945,0.06544580763832923
23965,0.06496677329768928
23974,0.07291497518496852
24007,0.07787914969415595
24067,0.10105189600857875
24092,0.14499121493549275
24395,0.07504331508996517
24461,0.12070086739314986
24483,0.03425501745828546
24510,0.14083450661311803
24545,0.10177324079275889
24568,0.052714670201059376
24627,0.27716793046568095
24764,0.10902043613784491
24820,0.110987891824703
24824,0.12590208526830848
24926,0.03953595923216703
24935,0.17477291751364554
24953,0.1182396095837161
21031,0.35002381413824113
21813,0.08847160009332687
22159,0.18185787524831626
23627,0.13767773920915097
19798,0.13093323505518695
19842,0.06639113753973047
19846,0.06710420318342866
19943,0.060096998159960446
20103,0.0646740675967584
20268,0.1116732903506071
20290,0.05422264150761584
20291,0.04802328591344626
20310,0.0655794003506983
20312,0.05811691623790303
20320,0.04970838152928083
20330,0.10254514208688659
20502,0.42544613736409387
21069,0.04843543877056766
21174,0.08214491161086701
21188,0.10417132798555938
21255,0.12694250359498296
21264,0.16082741511336793
21303,0.07892560780912211
21305,0.04330546948413189
21308,0.039363172200534514
21323,0.045474990122167165
21338,0.0584233767323754
21350,0.12434829628626867
21466,0.09946241919055175
21474,0.050867633192691726
21489,0.05868718119335351
21508,0.06805209457373482
21523,0.08254345586311077
21588,0.05288444328654869
21600,0.11004797967438601
21677,0.1290004630918721
21719,0.10349983331324022
21729,0.050590136949879135
21821,0.04338080317868123
21858,0.045057394733740826
21878,0.07996466967801553
21879,0.0895670199743366
22009,0.0475534320500492
22019,0.05164739514389531
22020,0.07002094764152166
22054,0.06416358005050159
22099,0.05974940911272254
22117,0.08002704023977476
22199,0.13909227835145038
22549,0.07037070183184017
22561,0.10384426937697194
22569,0.04803808475973542
22579,0.04793551506606501
22601,0.08721500860287326
22602,0.05350998788415083
22603,0.07370015393730889
22847,0.08547037152931147
22855,0.13644732411306196
22935,0.09390577175056763
22947,0.11416418764137784
22982,0.059734530609974384
23261,0.10611783020346811
23279,0.09973818614171932
23312,0.06382136677129682
23529,0.06614838552345675
23566,0.17365397513865044
23596,0.045241269104091875
23663,0.07914577679376236
23693,0.05731955860820798
23953,0.15952726801626732
24035,0.10113918640209313
24045,0.04469933473181322
24051,0.061454662386311386
24100,0.1520257724031897
24122,0.06899835312292715
24233,0.04319346095605199
24339,0.05445802284859699
24696,0.07979107050180508
24740,0.12253540978808662
24742,0.12636563710733162
24744,0.07295254648660122
24896,0.12878455222459514
24898,0.04849295986630455
20390,0.16586150577703662
20867,0.0673457646368193
24013,0.11203276054899931
20492,0.40192796175527146
20558,0.3153989074989108
20083,0.09587406695484867
