star,"C,S,Score Values"
0,0.0012375004658447787
1,0.00017782737541378294
2,-0.0021820708909984637
3,-0.0011672175813514218
4,0.00020950354094363726
5,-0.0004665976637824457
6,0.0010137813442973505
7,0.00024299843229212616
8,-0.0008938119105639163
9,0.00020637332661737465
10,0.0009644471475254825
11,-5.9556469643754926e-05
12,0.0004068920453671536
13,0.0002840237685947989
14,0.0010122550492107085
15,7.685573938504258e-07
16,-8.386861884722104e-06
17,0.00019138282929523175
19,0.0018054346130193454
20,0.00040502260780793034
21,0.001313612025140792
22,0.0006697387704319811
23,0.00035254513137407807
24,0.0007306126270444742
25,0.0004928506787253308
26,0.00022264288433358363
27,0.000481395270264125
28,-4.0973910913797167e-05
29,-0.00025072885801335603
30,-6.882013639779563e-05
31,-1.6262426391106262e-05
32,-0.00040161812830663904
33,0.00129904865515676
34,0.0008163485497145963
35,0.0005865957351740262
36,7.507931574554809e-06
37,0.0018921016756253272
38,-0.00032750062057479337
39,0.002190313725087574
40,0.0008142877012090217
41,0.0010204970065783756
42,0.0021134973093862933
43,-0.0003885004814916987
44,0.0007750882108285125
45,0.00042751193281599675
46,0.001141930993847101
47,-4.014634479586432e-05
48,0.00032909613587187465
49,0.00043263318591204214
50,-0.00011349538338933899
51,0.00015614792030765954
52,0.0005465553131305643
55,-0.00033866855510866225
56,0.0011109540330534276
57,0.00040889877035924773
58,0.00023154375206271765
59,-0.0006568639365075847
60,0.00012305278689121046
61,-0.0009864131162423322
62,-0.0008639598519157851
63,0.0007542020400025279
64,0.0006507495888887775
65,-0.0006359222694753662
66,0.0007497745428852545
67,-0.0011520406293244595
68,0.000399333923781059
69,0.0019748335622425776
70,0.0002610293751455614
71,0.00042892834007912325
72,0.0008558816984051063
73,-0.0005491096099867658
74,0.001213445680236545
76,-0.001577143877666157
77,4.5084051604232095e-05
78,0.00016243803482375731
79,-0.00010048168609879228
80,1.6156254798951983e-05
81,0.0006147229449102059
82,-3.065960116534428e-05
83,-0.0001752584989591279
84,0.00020346953099595655
85,0.000799023359962716
86,0.00011222494581790394
88,-1.095808548160404e-05
