star,"C,S,Score Values"
0,0.0011346015740409392
1,0.000161195434887523
2,-0.0021828115510262227
3,-0.0007572371652474624
4,0.00023458003955904535
5,-0.0005756879635727142
6,0.0010136147301847889
7,0.00013253226406042916
8,-0.0009665307234378292
9,7.72800164094122e-05
10,0.00083621306085686
11,-0.00013450021629674797
12,0.00032745647539702443
13,0.00016429483474871278
14,0.0008193519978674681
15,-1.5863383132409513e-05
16,-3.146575871931716e-05
17,0.00015171556230038547
19,0.0017685597648253216
20,0.00031391977838540226
21,0.0012435046645243358
22,0.0006390263962881977
23,0.00032328009547965837
24,0.0006597052268497898
25,0.0005397838601930757
26,0.00017271492752474866
27,0.00040645152361113194
28,-0.00015343032347821413
29,-0.00024286038331455096
30,-5.820988178376807e-05
31,-6.882247934876161e-05
32,-0.0004765618749596321
33,0.0012894795059631673
34,0.0008157966283742898
35,0.00044994149104023303
36,-2.379288325801523e-05
37,0.0019158713896877165
38,-0.0004303995123786327
39,0.0024725256376956473
40,0.0006648652405423973
41,0.0008853539156557514
42,0.001987896588298881
43,-0.0004634442281446917
44,0.0007001444641755194
45,0.00029605029577822625
46,0.0008069734014088222
47,-0.00018390852931013537
48,0.00015298123720513298
49,0.00032973429410820284
50,-0.00017780116541110278
51,0.0006616266026123898
52,0.0005458146531028054
55,-9.804454777895471e-05
56,0.001008055141249588
57,0.0003339550237062547
58,0.00020431762453745675
59,-0.0009301724247751701
60,0.00010920299164379284
61,-0.0010518275922523637
62,-0.0009214550851524777
63,0.0006342767762360089
64,0.0006058664830318484
65,-0.0007043480131078531
66,0.0006298492791187353
67,-0.0012269843759774527
68,0.0004041940795528169
69,0.0018818850622212278
70,0.00023176433925114177
71,0.00032602944827528395
72,0.0011388824537308176
73,-0.0006230747978017372
74,0.0009673511332648613
76,-0.0012460449093677519
77,0.00033386345438394377
78,9.083085365403207e-05
79,-0.00011005083529238491
80,-5.878749185404107e-05
81,0.0005118240531063667
82,-5.67802826853997e-07
83,-0.00018449081651506334
84,0.00019390038180236392
85,0.000724079613309723
86,0.00014421945877697202
88,-5.3763899770102074e-05
89,0.0009432777688848163
90,-0.00023334312345384776
91,-0.00022394767487776788
92,0.0004672419556459562
94,0.00010322789185448258
95,-0.00039785388392758655
96,6.312242672796469e-05
97,-0.00012207339320002782
98,-0.0007309246776313449
99,0.0003542280915052173
100,0.0007399928135475884
102,0.0011128896394348284
103,-0.001124710101602081
104,-0.00010087933500531083
105,8.480341863065626e-05
106,0.0007916501814363782
108,-0.0004209637267744626
110,-0.0006243480639623929
112,0.0006927728696162043
113,5.466452093507561e-05
114,0.0011696781846167637
116,-8.492385986369599e-05
117,-0.0007131426096834017
118,0.0006728716653225574
119,0.0005822904435229305
120,0.001360344928055527
121,0.001215993672585945
122,-0.00032404971538634215
123,0.001354107479793741
124,0.0005198241340060109
125,0.00023691093747617184
126,0.00010862953198492739
127,0.0004639519336956701
128,0.0005393719619526911
129,-0.00012139146175795887
130,0.0012447077752517411
131,0.00011508883377610554
132,0.00046678525691420573
133,-0.00021439532326842042
135,0.0009706892506700955
136,-0.00043575390444926823
138,3.861888247669654e-05
139,-0.0014956011153797217
140,0.000382787654642153
141,9.05253536248898e-05
143,-0.0005800038400558792
144,-0.0001940256505324093
145,-0.000600571088738431
147,-0.00016696332692578842
148,-0.00016207954759376415
149,-0.00012536133566578623
151,-0.00178002650009819
152,-0.00011168311043102563
153,-0.00024278716317556811
154,0.000769371949137414
155,0.0008853819241959093
156,-0.001203776808015899
157,-0.0006009079709363416
158,-0.0002621556899315502
159,0.0007475265092648035
160,0.0005509312904688031
161,-0.0003404572144701666
163,-0.00038985400800815346
164,0.000984980447577429
165,0.0006578033494599617
166,0.0005598260338137418
168,0.0017023710951547658
169,-9.25656522568546e-05
170,-9.910565817069785e-05
171,0.0004880425753731043
172,0.0011107981386881958
173,0.001537504032790426
174,0.001961856614447654
175,0.00013957728716955522
177,-0.0008547855430677245
178,0.0007821239815748269
179,0.0009312867916743067
181,0.001994154014719386
182,0.000678883492245565
185,-0.00018194163675273832
186,0.001225283904679413
187,0.0005374287459618033
188,0.0007985891052788256
189,0.0007936790776998534
190,0.0009708967142790099
191,0.001457282551277766
193,0.00021005771215265194
194,0.0009099730538295808
195,0.0010686588080192785
198,0.0013456664479076718
199,0.0013086349358347076
200,-0.0006789589715398421
201,-0.0002842222057236391
202,0.00096362679295
203,0.000953505216822519
205,-0.001381282713480435
206,-0.0010893240520244221
207,8.91122755774914e-05
209,-0.0007724231216805187
210,0.00019104011093305193
211,0.0013908232447036523
212,0.003096763834587131
215,-0.0014810885150256172
216,0.0012996916474840002
217,1.2388956061023563e-05
219,-0.00023847398303561496
220,-0.00019371076279818127
221,0.0002501318390773526
222,0.00010260742248918852
223,0.00017603710234213984
224,8.479426426205354e-05
225,5.944065239541841e-06
226,0.0007959173999892897
227,0.00040629511637270063
229,0.0011871222898748506
230,0.001056638960827377
231,0.002060858089466585
232,0.00024344401144431262
233,0.0011133237983832899
234,0.00031779295338342696
235,0.0008328874669244258
236,0.0005517501245898304
237,-0.0004506498157629912
238,0.0005026879003228978
239,0.0007274300558401977
240,0.0001355563471678154
241,0.0005655009530791554
242,-9.273948944905548e-06
243,0.0001302218327605003
244,0.0004929113913940597
245,0.00021418703304908605
246,0.0007952836734336269
247,0.00024015708399553702
248,0.000606679083307277
249,0.0005851808612206068
250,0.0010162122581827443
251,-0.0004574851810550597
253,-0.0008098188577505107
255,-0.0011159707714908625
258,0.0007958409327723789
259,0.00014269407169062456
260,0.0020190126537397092
262,0.0007422805624165603
263,-4.858308266307561e-05
264,-0.0005470925524755517
